,expId,Compound,tempNLSDf
847,2,Cytisine,193.5288<>221.8387<>239.4744<>263.6075<>295.1662<>329.0453<>338.7914<>357.3553<>386.5934<>424.6494<>449.2466<>497.0487<>534.6406<>513.7562<>547.6354<>534.6406<>555.0609<>587.5478<>614.4655<>587.5478<>604.7194<>632.1011<>661.3393<>778.756<>746.2692
848,2,Ciclopirox,234.8335<>247.3641<>260.3589<>261.7511<>278.9228<>288.6688<>280.3151<>284.956<>284.4919<>272.4254<>264.9998<>257.5742<>248.2923<>225.5515<>214.4132<>191.2083<>193.5288<>193.0647<>179.6058<>176.8212<>165.6829<>166.147<>148.9754<>161.9701<>126.6987
849,2,Formononetin,290.5252<>324.8684<>365.709<>372.6705<>430.2186<>494.7282<>499.8333<>534.6406<>574.553<>606.1117<>654.842<>687.7929<>725.3848<>726.313<>723.9925<>723.9925<>730.954<>760.6563<>758.7999<>791.2867<>776.8997<>796.8559<>826.5581<>948.1517<>883.6422
850,2,Miconazole ,248.7564<>286.3483<>307.6968<>345.2887<>377.3115<>401.9087<>425.1136<>456.2081<>480.8053<>512.8281<>531.856<>562.0224<>574.553<>576.8735<>573.6248<>595.9016<>584.2991<>604.2553<>599.6143<>589.8683<>581.5145<>642.3113<>629.3166<>702.644<>644.1677
851,2,Honokiol,279.851<>312.3378<>341.1118<>361.9962<>384.7371<>431.6109<>451.103<>486.3745<>519.3254<>550.42<>571.7684<>600.0784<>625.6038<>625.1397<>629.7807<>612.145<>623.2833<>638.5985<>668.3008<>679.4391<>665.9803<>706.8209<>705.8927<>859.9731<>758.3358
852,2,Tiotropium Bromide hydrate,199.0979<>220.9105<>249.6846<>271.0331<>296.5585<>339.2555<>340.1837<>376.8474<>413.5111<>431.1468<>469.2029<>519.3254<>531.856<>503.082<>499.8333<>525.3587<>511.8998<>537.4252<>542.9944<>549.0276<>571.3044<>600.0784<>608.8963<>743.9487<>674.334
853,2,Luteolin,209.7722<>227.872<>254.3256<>273.8177<>290.9893<>320.2274<>336.935<>352.7143<>387.9857<>404.6933<>431.1468<>480.8053<>498.9051<>478.0207<>480.8053<>482.1976<>477.5566<>490.0872<>510.0435<>511.8998<>513.2921<>504.0102<>514.2203<>614.9296<>542.5303
854,2,Clarithromycin ,294.238<>339.7196<>360.604<>407.0137<>424.1854<>457.1363<>471.0592<>498.9051<>536.9611<>555.0609<>606.1117<>614.0013<>646.4882<>658.0906<>615.8577<>604.7194<>610.2886<>572.6967<>632.5652<>651.1292<>639.9908<>680.3673<>710.5337<>803.8173<>734.2027
855,2,Naringin,226.4797<>254.7897<>293.7739<>305.3763<>336.0068<>370.8141<>378.7038<>408.406<>419.0803<>474.772<>502.6179<>547.1713<>568.0557<>570.8403<>587.0837<>556.9173<>556.9173<>606.5758<>620.9628<>626.9961<>652.9855<>712.3901<>728.1694<>813.5634<>788.038
856,2,Isoprenaline HCl,224.6233<>263.6075<>290.9893<>311.4096<>328.1171<>370.35<>380.0961<>413.047<>448.7825<>469.6669<>492.4077<>535.1047<>579.6581<>562.4865<>562.0224<>588.0119<>581.9786<>622.8192<>624.2115<>578.7299<>603.3271<>612.145<>639.0626<>709.1414<>677.5828
857,2,Paeonol,288.2047<>319.7634<>355.0348<>377.7756<>412.1188<>444.6057<>469.2029<>515.6126<>536.0329<>565.7352<>601.4707<>635.814<>646.0241<>672.0135<>655.306<>660.8752<>656.6984<>674.7982<>668.3008<>702.1799<>704.9645<>707.285<>759.264<>915.2008<>825.1658
858,2,Zidovudine ,284.4919<>315.1224<>360.604<>381.9525<>399.1241<>424.6494<>433.9314<>463.6337<>495.6564<>518.8613<>547.6354<>577.3376<>595.4374<>615.8577<>601.4707<>634.8857<>598.222<>572.6967<>581.5145<>590.7964<>625.6038<>626.0679<>665.9803<>722.6002<>700.3235
859,2,Rutin,265.928<>303.5199<>324.8684<>350.3938<>380.5602<>411.6547<>440.4288<>479.413<>504.4743<>547.6354<>582.4427<>639.9908<>655.306<>646.9523<>649.2728<>641.3831<>641.8472<>681.2955<>695.2184<>693.3621<>706.3568<>736.5231<>779.2202<>818.2043<>790.3585
860,2,Pioglitazone ,255.7179<>284.956<>305.3763<>326.2607<>374.5269<>408.406<>428.8263<>463.6337<>501.6897<>507.2589<>539.7457<>588.0119<>627.9243<>626.532<>636.278<>653.9138<>670.1572<>682.2237<>656.2343<>705.8927<>730.954<>721.2079<>731.8822<>871.5756<>832.5914
861,2,Sinomenine,298.879<>350.3938<>392.6267<>415.8316<>466.8824<>510.5075<>531.392<>576.8735<>605.6476<>649.7369<>659.4829<>717.4952<>747.6615<>717.0311<>715.1747<>685.4724<>685.0083<>744.8769<>709.6055<>755.5511<>756.9435<>757.4075<>797.3199<>941.1902<>916.129
862,2,Tioxolone,318.3711<>345.2887<>394.4831<>417.688<>447.3903<>461.7773<>495.1923<>523.0382<>549.9559<>601.0066<>633.4935<>651.1292<>671.0854<>694.7543<>682.2237<>652.5215<>677.5828<>702.1799<>684.0801<>708.6773<>727.2412<>723.0643<>748.5897<>802.8892<>800.1046
863,2,AG-18,376.8474<>411.6547<>459.9209<>491.0154<>532.3201<>564.3429<>589.8683<>621.4269<>649.7369<>693.3621<>712.8542<>715.6387<>745.8051<>748.1256<>693.8262<>689.1852<>714.7106<>717.0311<>697.5389<>688.7211<>691.0416<>746.2692<>755.0871<>842.8016<>832.1273
864,2,Empagliflozin (BI 10773),264.5357<>295.1662<>330.4376<>350.3938<>383.8089<>445.998<>462.2414<>490.5513<>524.4305<>564.3429<>588.9401<>660.4111<>690.1134<>654.842<>672.9418<>687.7929<>591.2606<>703.5722<>685.0083<>698.9312<>689.6493<>730.4899<>728.6335<>844.1938<>823.7736
865,2,Temocapril HCl ,341.1118<>402.3728<>428.8263<>452.0312<>484.054<>537.8893<>548.5635<>580.1222<>614.4655<>635.814<>681.2955<>735.595<>740.7<>740.7<>734.6667<>756.4794<>774.1151<>727.7053<>796.3918<>794.9995<>809.8506<>817.7403<>797.7841<>895.2446<>812.6352
866,2,Troxerutin,197.7056<>231.1207<>255.7179<>276.1382<>301.1995<>346.2169<>359.2117<>391.2344<>415.3675<>460.385<>478.9489<>530.9279<>581.9786<>545.779<>552.7404<>552.2764<>543.4585<>570.8403<>567.1275<>557.3814<>582.9068<>583.3709<>639.9908<>726.7771<>717.9592
867,2,Dronedarone HCl,344.8246<>370.8141<>405.1573<>422.329<>466.4182<>505.4025<>536.0329<>575.4813<>603.3271<>633.0294<>651.1292<>685.0083<>702.1799<>689.1852<>691.9698<>729.0976<>726.313<>711.4619<>759.728<>799.6404<>799.6404<>813.5634<>859.5091<>911.488<>885.0344
868,2,Biochanin A,247.3641<>288.2047<>326.7248<>348.0733<>374.991<>420.0085<>463.1696<>484.9822<>528.6074<>555.9891<>607.504<>633.4935<>656.6984<>679.9033<>688.7211<>684.0801<>675.7264<>678.0468<>698.4672<>702.644<>703.5722<>730.4899<>751.8384<>859.5091<>814.0275
869,2,Mestranol,197.7056<>225.5515<>251.541<>277.0664<>305.3763<>344.3605<>353.1784<>382.8806<>420.0085<>460.8491<>490.5513<>551.3481<>587.0837<>553.6686<>561.5583<>607.0399<>602.3989<>647.8805<>641.3831<>656.6984<>683.616<>685.9365<>667.3726<>815.8839<>738.3796
870,2,Hordenine,312.8019<>339.7196<>376.8474<>403.765<>417.688<>458.5286<>491.0154<>512.364<>554.1328<>574.0889<>604.2553<>632.5652<>641.3831<>632.5652<>649.2728<>663.6598<>653.9138<>653.4496<>686.4006<>699.3953<>700.7877<>716.1028<>756.9435<>801.0328<>800.5687
871,2,Neratinib (HKI-272),164.7547<>180.9981<>182.8545<>179.6058<>177.2854<>197.2415<>184.2468<>176.3571<>174.0367<>169.3957<>161.0419<>172.6444<>171.7162<>146.1908<>136.9088<>130.8756<>123.45<>141.0857<>127.1628<>121.5936<>124.3782<>122.9859<>119.7372<>159.6496<>113.704
872,2,Sorbitol,280.7791<>319.2993<>353.6425<>384.2729<>420.9367<>452.9594<>465.9542<>506.3307<>538.3534<>561.5583<>579.6581<>635.3499<>656.2343<>645.0959<>648.8087<>656.6984<>659.947<>655.306<>687.3288<>732.8104<>728.6335<>751.8384<>744.8769<>808.4583<>802.8892
873,2,Tebipenem Pivoxil,254.3256<>277.9946<>308.1609<>324.8684<>355.963<>390.3062<>404.2292<>440.4288<>480.3412<>509.5793<>533.7125<>587.0837<>617.7141<>596.3657<>587.0837<>592.1888<>604.7194<>633.9576<>634.8857<>676.1904<>665.9803<>708.6773<>762.5126<>836.7682<>831.6632
874,2,Isoliquiritigenin,233.9053<>256.6461<>287.7406<>308.625<>331.8299<>403.301<>394.4831<>425.5777<>451.103<>479.413<>525.8228<>583.835<>596.8297<>565.2711<>560.6301<>571.7684<>585.6914<>594.5092<>595.9016<>583.835<>611.2167<>606.5758<>645.0959<>775.0433<>684.0801
875,2,LY2784544,264.5357<>284.956<>285.4201<>278.4586<>259.4307<>254.7897<>223.6951<>213.9491<>185.6391<>157.3291<>138.3011<>115.5603<>96.06824<>80.75301<>65.90189<>58.94042<>50.58666<>51.51485<>43.62519<>37.12782<>35.73553<>33.87914<>32.02275<>41.3047<>30.16636
876,2,Genipin,216.7337<>238.5462<>264.5357<>290.0611<>314.6583<>351.322<>359.2117<>376.8474<>411.1906<>436.2519<>469.2029<>494.2641<>519.3254<>490.5513<>490.5513<>481.7335<>460.385<>472.4515<>458.5286<>464.5619<>493.3359<>491.0154<>488.6949<>604.7194<>549.0276
877,2,AZD8931 (Sapitinib),185.175<>196.7775<>223.6951<>247.3641<>261.287<>278.9228<>295.6303<>306.3045<>327.1889<>336.4709<>355.963<>378.7038<>399.5882<>401.4446<>387.5216<>373.5987<>356.8912<>369.4218<>351.322<>361.0681<>374.5269<>364.3167<>372.6705<>454.3517<>389.8421
878,2,Synephrine HCl,252.4692<>273.8177<>305.3763<>334.6145<>362.9245<>399.5882<>413.5111<>443.6775<>473.3797<>511.8998<>547.6354<>576.8735<>602.863<>579.6581<>581.9786<>595.4374<>591.7247<>614.9296<>627.9243<>633.9576<>654.842<>707.285<>705.4286<>847.4425<>758.7999
879,2,PIK-293,231.1207<>266.8562<>302.5917<>321.1557<>355.4989<>400.5164<>401.4446<>426.9699<>462.2414<>508.6512<>527.2151<>552.2764<>590.3323<>573.6248<>576.4094<>588.0119<>594.0452<>607.504<>605.6476<>624.6756<>614.9296<>660.4111<>650.6651<>782.4688<>708.6773
880,2,Amfebutamone HCl,206.5235<>243.6513<>252.0051<>272.8895<>302.5917<>344.3605<>347.1451<>372.2064<>408.406<>433.0032<>463.1696<>527.6791<>581.5145<>537.8893<>546.2431<>577.8017<>551.3481<>601.4707<>591.7247<>620.4987<>636.7421<>666.9085<>673.4059<>801.0328<>717.0311
881,2,CYT387,308.1609<>303.0558<>306.7686<>316.0506<>304.9122<>287.7406<>287.2765<>280.7791<>280.3151<>271.0331<>260.8229<>264.9998<>249.2205<>228.3361<>211.1645<>193.0647<>172.6444<>164.7547<>146.1908<>135.5166<>130.8756<>126.2346<>122.0577<>119.2731<>108.5989
882,2,Pramipexole,215.3414<>256.6461<>291.4534<>323.0121<>336.935<>386.1293<>368.9577<>408.406<>445.998<>481.7335<>519.3254<>569.4479<>580.5863<>552.2764<>576.8735<>573.1608<>539.7457<>621.4269<>607.504<>601.4707<>659.4829<>658.0906<>723.9925<>787.5739<>815.8839
883,2,Eltrombopag,241.3308<>290.0611<>312.8019<>334.1504<>361.5322<>413.9752<>412.5829<>442.2852<>453.8876<>486.8386<>497.0487<>560.166<>581.0504<>534.6406<>531.392<>514.6844<>537.4252<>536.9611<>515.1485<>521.6459<>500.2974<>536.9611<>561.5583<>660.4111<>605.1835
884,2,Imatinib (STI571),312.3378<>340.1837<>372.6705<>388.4498<>411.6547<>447.3903<>458.0645<>504.9384<>525.3587<>544.3867<>583.835<>590.7964<>609.3604<>576.4094<>562.4865<>553.2045<>510.9716<>507.2589<>471.5233<>447.3903<>442.7493<>430.2186<>435.7878<>478.4848<>458.9927
885,2,Degrasyn (WP1130),235.7617<>243.6513<>272.8895<>285.8842<>292.3816<>342.9683<>318.8352<>341.1118<>350.3938<>376.8474<>390.3062<>450.6389<>508.187<>418.6162<>420.4726<>431.1468<>430.6827<>517.9331<>468.7387<>480.8053<>469.6669<>484.054<>467.3465<>664.588<>527.2151
886,2,Moroxydine HCl,283.0996<>315.5865<>347.6092<>388.4498<>422.329<>471.9874<>493.3359<>533.7125<>568.9839<>590.3323<>637.2062<>694.7543<>714.7106<>678.5109<>702.1799<>701.2517<>739.7719<>752.3025<>744.4128<>750.9102<>759.728<>834.9119<>818.2043<>981.1027<>906.3829
887,2,SMI-4a,269.1767<>305.3763<>336.4709<>374.991<>406.5497<>415.8316<>459.9209<>478.4848<>510.5075<>557.8455<>609.8245<>635.814<>644.6318<>699.3953<>681.7596<>685.9365<>695.2184<>716.567<>727.2412<>731.4181<>739.3077<>790.3585<>833.5196<>863.686<>868.3269
888,2,AZD5363,249.6846<>268.7126<>291.4534<>316.9788<>343.4323<>387.0575<>397.2677<>416.2957<>437.1801<>468.2747<>486.8386<>507.2589<>511.4357<>504.9384<>494.7282<>464.5619<>430.6827<>363.8527<>354.1066<>320.6916<>310.4814<>317.907<>317.907<>308.1609<>329.5094
889,2,3-Indolebutyric acid (IBA),270.1049<>320.6916<>346.2169<>374.991<>415.8316<>452.4953<>478.0207<>505.4025<>527.6791<>555.525<>574.0889<>633.0294<>644.1677<>654.842<>655.7701<>638.1345<>665.0521<>684.0801<>686.8647<>671.0854<>689.1852<>699.8594<>731.8822<>781.0765<>795.9277
890,2,Ozagrel,182.8545<>215.8055<>239.4744<>259.4307<>289.597<>324.8684<>347.6092<>379.632<>402.8369<>440.8929<>484.054<>518.8613<>561.0942<>565.2711<>583.3709<>585.6914<>562.4865<>563.4147<>592.1888<>594.9733<>579.194<>626.9961<>607.504<>685.9365<>648.3446
891,2,Artemether,243.1872<>275.21<>307.6968<>328.1171<>359.2117<>387.5216<>412.1188<>439.0365<>465.9542<>505.4025<>527.2151<>574.553<>578.7299<>607.9681<>585.2273<>581.9786<>624.2115<>608.8963<>620.9628<>658.5547<>628.3884<>665.5162<>682.6878<>757.8716<>754.623
892,2,Roxithromycin ,271.9613<>304.4482<>350.8579<>364.7809<>390.7703<>429.7545<>460.8491<>485.4463<>523.0382<>569.4479<>598.6861<>620.0346<>646.0241<>643.2395<>638.5985<>644.1677<>646.4882<>645.0959<>654.3779<>665.9803<>671.0854<>720.2797<>734.6667<>791.7508<>782.4688
893,2,Bilobalide,174.5008<>191.6724<>217.1978<>244.5795<>270.569<>315.1224<>317.4429<>337.8632<>381.0243<>404.6933<>425.5777<>465.9542<>503.082<>494.7282<>494.2641<>505.4025<>532.7842<>529.5356<>527.2151<>515.6126<>526.751<>539.7457<>550.884<>646.4882<>617.2501
894,2,Naphazoline HCl ,293.7739<>338.3273<>366.6372<>393.0908<>414.9034<>450.1748<>477.0925<>504.4743<>533.7125<>575.4813<>606.5758<>633.4935<>654.3779<>656.2343<>675.2623<>682.6878<>648.3446<>688.257<>692.4339<>706.3568<>727.2412<>775.5074<>796.3918<>895.2446<>843.7297
895,2,Dihydroartemisinin (DHA),150.8318<>176.3571<>193.0647<>206.5235<>222.3028<>269.6408<>277.9946<>306.3045<>323.9402<>354.1066<>365.2449<>413.047<>433.0032<>429.2904<>440.4288<>468.2747<>467.8105<>504.9384<>478.9489<>474.772<>491.4795<>476.6284<>501.2256<>568.0557<>532.3201
896,2,Dopamine HCl,297.0226<>346.2169<>369.4218<>407.4778<>445.0698<>476.1643<>504.0102<>549.4918<>571.7684<>597.2938<>617.2501<>646.0241<>650.6651<>660.8752<>647.4164<>642.3113<>669.229<>637.2062<>653.4496<>657.1624<>659.4829<>698.9312<>700.3235<>775.9715<>752.7666
897,2,Ferulic Acid,244.5795<>269.6408<>293.3098<>320.2274<>351.322<>389.8421<>401.9087<>436.716<>470.5951<>499.3692<>532.3201<>606.5758<>625.1397<>611.6808<>626.0679<>634.8857<>652.5215<>647.4164<>641.8472<>635.814<>647.4164<>676.1904<>688.257<>783.8611<>767.6177
898,2,Secnidazole ,276.6023<>299.343<>339.7196<>368.0295<>390.3062<>452.4953<>461.7773<>491.0154<>519.3254<>539.2816<>575.4813<>624.2115<>654.842<>594.9733<>631.173<>616.7859<>602.3989<>634.8857<>654.842<>646.9523<>661.3393<>678.0468<>716.1028<>821.4531<>794.0713
899,2,Hyodeoxycholic acid (HDCA),287.7406<>330.9017<>341.1118<>381.9525<>402.3728<>459.4568<>468.7387<>502.1538<>542.5303<>581.9786<>603.7912<>648.8087<>662.7316<>641.8472<>649.2728<>640.4549<>624.6756<>635.3499<>675.7264<>672.0135<>687.3288<>680.8314<>709.1414<>823.7736<>796.3918
900,2,Scopine HCl,197.2415<>214.8773<>239.9386<>265.4639<>286.8124<>315.5865<>323.0121<>345.2887<>375.4551<>404.2292<>425.5777<>480.3412<>489.1591<>454.3517<>462.2414<>473.8438<>467.3465<>469.6669<>462.7055<>444.1416<>469.6669<>505.4025<>525.3587<>633.4935<>567.5916
901,2,Magnolol,199.0979<>208.3799<>226.4797<>246.9<>268.2485<>314.6583<>326.7248<>346.681<>369.8859<>401.9087<>431.6109<>473.8438<>491.9436<>484.5181<>480.8053<>489.1591<>498.9051<>508.187<>494.7282<>504.9384<>517.0049<>547.1713<>537.8893<>637.2062<>600.0784
902,2,Rosiglitazone ,260.8229<>296.5585<>330.9017<>357.3553<>388.9139<>438.1083<>446.9261<>482.1976<>514.6844<>546.2431<>570.8403<>613.5372<>629.3166<>597.7579<>613.5372<>630.2448<>617.2501<>642.7754<>651.1292<>681.7596<>720.7438<>714.7106<>762.5126<>875.7525<>850.2271
903,2,Neohesperidin,246.9<>287.2765<>318.8352<>337.3991<>360.604<>430.2186<>419.0803<>449.7107<>447.3903<>498.441<>525.3587<>575.9453<>611.2167<>563.4147<>562.4865<>562.9506<>556.4532<>606.1117<>581.5145<>579.194<>616.7859<>627.4602<>645.0959<>782.9329<>744.4128
904,2,Medroxyprogesterone acetate,175.429<>199.0979<>229.2643<>248.2923<>273.3536<>313.7301<>327.653<>354.1066<>384.7371<>420.9367<>439.5006<>490.0872<>539.7457<>531.856<>552.7404<>575.9453<>600.5425<>628.8525<>612.145<>633.0294<>687.7929<>677.1187<>719.8156<>822.3812<>781.5406
905,2,(-)-Parthenolide,287.7406<>312.8019<>346.2169<>379.1679<>383.3448<>424.6494<>439.5006<>471.5233<>506.7948<>541.6021<>567.1275<>596.8297<>602.3989<>617.2501<>608.8963<>587.5478<>586.6196<>580.1222<>590.3323<>595.4374<>626.9961<>624.6756<>714.2465<>854.404<>781.0765
906,2,Quinapril HCl ,233.9053<>278.4586<>307.6968<>326.7248<>361.0681<>397.7318<>410.2624<>436.716<>464.5619<>492.8718<>517.0049<>570.8403<>596.3657<>577.3376<>585.6914<>582.4427<>586.1555<>614.9296<>640.919<>629.3166<>646.9523<>685.9365<>698.4672<>849.763<>775.9715
907,2,Salicin,215.8055<>246.4359<>270.569<>291.4534<>310.4814<>376.8474<>384.7371<>415.8316<>439.5006<>462.2414<>489.6231<>539.7457<>586.1555<>559.2378<>563.4147<>552.7404<>540.6739<>591.2606<>587.5478<>581.0504<>593.1169<>580.5863<>607.0399<>749.0538<>687.7929
908,2,Tolvaptan,285.4201<>307.6968<>349.4656<>373.5987<>403.301<>419.0803<>456.6722<>477.5566<>527.2151<>545.779<>557.8455<>584.7632<>594.0452<>619.5705<>616.3218<>629.7807<>633.4935<>652.0574<>639.9908<>667.8367<>694.7543<>713.7823<>741.6282<>815.8839<>800.5687
909,2,Stigmasterol,251.0769<>284.4919<>310.9455<>325.7966<>369.8859<>406.0855<>407.0137<>465.026<>472.4515<>496.5846<>542.0662<>592.6528<>607.504<>584.7632<>611.6808<>628.8525<>630.2448<>657.6265<>665.5162<>678.975<>700.3235<>708.2132<>702.644<>866.9346<>789.4303
910,2,Dehydroepiandrosterone (DHEA),270.569<>320.6916<>349.9297<>364.3167<>397.7318<>457.1363<>464.0978<>501.6897<>530.4637<>568.9839<>613.0732<>663.6598<>682.6878<>658.5547<>677.1187<>675.2623<>680.3673<>710.0696<>746.7333<>740.236<>778.2919<>784.3253<>845.122<>951.4005<>880.8575
911,2,PRX-08066 Maleic acid,261.7511<>292.8457<>336.4709<>352.2502<>383.3448<>394.019<>414.4393<>445.0698<>483.1258<>506.3307<>550.42<>574.553<>588.0119<>610.2886<>603.3271<>589.8683<>605.6476<>623.2833<>655.7701<>674.7982<>706.8209<>722.1361<>762.5126<>853.0117<>824.7017
912,2,TCS 359,215.8055<>235.2976<>260.8229<>289.1329<>316.5147<>380.0961<>386.5934<>411.6547<>444.6057<>473.8438<>517.9331<>584.7632<>630.2448<>527.6791<>557.3814<>573.1608<>592.1888<>666.9085<>643.7036<>676.1904<>665.5162<>691.0416<>717.4952<>847.4425<>736.0591
913,2,Gabexate Mesylate,300.2713<>339.2555<>366.1731<>393.0908<>436.716<>472.4515<>497.5128<>535.1047<>569.912<>611.6808<>615.3936<>655.306<>688.7211<>659.947<>686.8647<>678.5109<>679.9033<>703.5722<>730.0258<>738.8436<>725.3848<>713.3183<>770.4023<>806.1378<>821.9172
914,2,Ursolic Acid,294.7021<>341.576<>387.5216<>412.1188<>448.7825<>479.8771<>509.5793<>534.1765<>580.1222<>617.7141<>661.8034<>695.2184<>736.0591<>691.9698<>688.7211<>707.285<>729.0976<>738.3796<>768.5459<>787.5739<>792.679<>837.2324<>833.5196<>919.8418<>924.0187
915,2,Conivaptan HCl ,283.5638<>296.0944<>330.9017<>362.4604<>390.7703<>408.406<>446.4621<>482.6617<>529.5356<>555.9891<>568.0557<>605.1835<>604.2553<>604.7194<>596.8297<>595.9016<>621.4269<>611.6808<>637.6703<>658.0906<>680.8314<>701.7158<>728.6335<>799.1763<>810.7788
916,2,Butylscopolamine Bromide,253.8615<>277.5305<>301.6635<>331.3658<>371.2782<>381.0243<>425.5777<>448.3185<>471.9874<>494.7282<>529.9996<>563.4147<>601.0066<>629.3166<>603.7912<>608.8963<>633.9576<>625.6038<>626.532<>625.1397<>657.6265<>662.7316<>677.1187<>753.6948<>751.3743
917,2,Naftopidil ,282.6355<>314.6583<>351.322<>372.2064<>400.5164<>455.744<>465.9542<>494.7282<>540.2098<>571.3044<>589.4042<>614.0013<>626.0679<>629.3166<>601.9348<>588.476<>578.2658<>595.4374<>596.8297<>598.6861<>612.6091<>642.7754<>643.2395<>728.6335<>730.0258
918,2,Indirubin,244.1154<>264.0716<>291.9175<>320.6916<>361.0681<>395.4113<>399.5882<>416.2957<>452.0312<>460.8491<>505.4025<>544.8508<>548.0995<>521.6459<>523.5023<>510.0435<>488.2309<>503.5461<>488.2309<>493.8<>523.0382<>523.9664<>525.8228<>637.2062<>555.0609
919,2,LDE225 (NVP-LDE225;Erismodegib),279.3869<>296.0944<>325.3326<>345.2887<>361.9962<>391.2344<>405.1573<>436.2519<>467.8105<>492.4077<>499.8333<>520.7177<>528.6074<>510.9716<>501.6897<>508.187<>498.441<>531.856<>528.1432<>529.9996<>548.0995<>574.553<>588.0119<>705.4286<>653.4496
920,2,Naringenin,247.3641<>264.9998<>290.9893<>324.8684<>341.576<>376.8474<>404.2292<>431.1468<>464.0978<>510.0435<>552.7404<>595.4374<>620.0346<>614.0013<>628.8525<>619.1064<>618.1782<>651.5933<>640.4549<>671.0854<>678.975<>683.1519<>721.2079<>844.1938<>794.5354
921,2,RAF265 (CHIR-265),273.8177<>271.4972<>284.0278<>300.2713<>310.0173<>328.5812<>323.0121<>332.7581<>334.1504<>334.6145<>355.4989<>350.3938<>360.1399<>335.0786<>332.294<>322.0839<>320.2274<>315.1224<>313.7301<>309.5532<>297.0226<>284.0278<>285.4201<>310.4814<>276.1382
922,2,Sophocarpine,306.3045<>338.7914<>378.7038<>400.9805<>432.5391<>468.2747<>504.9384<>530.4637<>557.3814<>577.3376<>608.8963<>635.814<>649.7369<>658.0906<>639.0626<>635.814<>626.532<>637.6703<>640.4549<>652.5215<>698.0031<>715.6387<>747.6615<>817.7403<>793.6072
923,2,MLN2238,268.2485<>284.956<>292.3816<>265.928<>264.0716<>245.5077<>206.0594<>174.9649<>132.732<>98.85282<>72.39925<>47.80207<>35.73553<>33.87914<>26.45357<>16.24342<>10.67425<>6.497369<>4.640978<>4.640978<>3.248684<>1.856391<>1.392293<>0<>0
924,2,Geniposidic acid,263.6075<>304.9122<>345.7528<>368.9577<>397.2677<>449.2466<>455.2799<>478.0207<>510.5075<>542.5303<>567.5916<>604.7194<>625.6038<>580.5863<>584.2991<>589.4042<>573.6248<>591.2606<>573.1608<>576.4094<>575.0172<>611.6808<>634.8857<>770.8664<>688.7211
925,2,GSK461364,336.935<>325.3326<>327.653<>333.2222<>330.4376<>323.4761<>308.625<>308.1609<>299.8072<>287.2765<>267.3203<>242.7231<>220.9105<>195.8493<>169.3957<>141.0857<>121.5936<>103.9579<>99.78102<>93.28365<>82.1453<>75.64793<>73.79154<>73.32745<>56.15583
926,2,Guanosine,292.3816<>324.4043<>361.5322<>392.1626<>411.6547<>443.6775<>465.9542<>485.9104<>539.7457<>558.7737<>599.6143<>619.5705<>655.7701<>662.7316<>659.0189<>655.306<>644.1677<>650.201<>649.7369<>659.4829<>656.2343<>672.9418<>728.1694<>770.4023<>782.4688
927,2,Formestane,221.8387<>261.7511<>293.7739<>314.6583<>341.576<>378.7038<>384.2729<>408.8701<>455.744<>495.6564<>519.3254<>561.0942<>575.4813<>539.2816<>556.9173<>562.4865<>536.497<>560.6301<>559.7019<>567.1275<>617.7141<>605.1835<>617.2501<>693.3621<>652.0574
928,2,Benserazide HCl,249.2205<>287.7406<>317.4429<>343.8965<>371.2782<>421.8649<>433.0032<>458.0645<>482.1976<>515.6126<>542.0662<>588.476<>634.8857<>623.7474<>610.7527<>624.6756<>615.3936<>627.4602<>626.9961<>662.2675<>678.5109<>688.257<>718.8875<>791.2867<>757.4075
