,expId,Compound,tempConfluenceDf
1769,2,Fluorometholone Acetate,37.65694<>43.01931<>50.94565<>56.54192<>60.35768<>66.8693<>67.15069<>71.69946<>73.87384<>77.9921<>82.70376<>88.5537<>89.91552<>91.25497<>92.18369<>92.63076<>94.04522<>96.79901<>96.4613<>97.35728<>97.29421<>98.06095<>97.89537<>99.5729<>99.08128
1770,2,BIO,36.10923<>35.2772<>35.75446<>35.2855<>32.95756<>31.04643<>29.89708<>29.58389<>28.71132<>27.19641<>26.90587<>26.41827<>25.45008<>25.52809<>25.7027<>25.36714<>25.30262<>24.24403<>24.44497<>24.21654<>24.27097<>24.45506<>24.0723<>25.2524<>23.57496
1771,2,Cepharanthine,35.42509<>38.3745<>43.88221<>48.10012<>53.80166<>60.32803<>64.67705<>68.29389<>70.86551<>73.77432<>76.13823<>76.98849<>76.31734<>75.50853<>75.04675<>74.37748<>72.65894<>73.94534<>72.71441<>72.70115<>71.97045<>72.43429<>73.13115<>75.98461<>75.27534
1772,2,Erastin,29.7576<>33.46567<>36.87576<>33.5228<>30.64378<>31.71729<>28.67021<>28.3131<>27.76671<>28.39218<>28.35923<>30.57761<>30.84039<>27.11504<>27.53515<>27.10019<>27.69258<>30.45493<>29.61967<>30.17738<>30.65649<>31.37991<>32.7118<>42.02345<>34.81211
1773,2,Bromfenac Sodium,34.16971<>36.82484<>41.72137<>44.91221<>47.97695<>58.28699<>57.44729<>61.97604<>68.8925<>72.78957<>80.03897<>85.14774<>85.74464<>84.60397<>84.82371<>85.18387<>85.88168<>87.60506<>87.21934<>88.24313<>88.70158<>89.30737<>90.13683<>92.33642<>92.14542
1774,2,AZD1981,30.73463<>33.73053<>37.13065<>40.90606<>44.16935<>51.74028<>53.29195<>56.58821<>62.39294<>67.15137<>73.87598<>82.05583<>85.48026<>83.31827<>85.48747<>85.89177<>86.82732<>91.13684<>90.84721<>91.30996<>92.60548<>94.1862<>94.87683<>96.2627<>96.26602
1775,2,Empty,40.1856<>43.23628<>47.31071<>52.52804<>56.13789<>66.61169<>69.59824<>74.69046<>82.15814<>87.38029<>90.88037<>94.6515<>96.00912<>95.88541<>96.42462<>96.77801<>97.10785<>98.28795<>98.66855<>98.66082<>98.82763<>99.27475<>99.49912<>99.6535<>99.87496
1776,2,Empty,33.05592<>36.39597<>41.43409<>45.7568<>50.37895<>61.71639<>65.6046<>70.81379<>75.85922<>81.09374<>87.52307<>92.08947<>93.26487<>91.46551<>92.6818<>92.70486<>93.03581<>95.23678<>94.75698<>95.79803<>96.30726<>96.43228<>97.14453<>99.18973<>98.45919
1777,2,Flavoxate HCl,39.93534<>43.34196<>48.42043<>50.68945<>54.65986<>61.75937<>64.59432<>69.67464<>73.37823<>78.4922<>82.44472<>88.15339<>90.08702<>87.49971<>89.40221<>89.5041<>90.04061<>93.06925<>93.4574<>94.2758<>95.23077<>95.7746<>96.67847<>98.77141<>97.82762
1778,2,Luliconazole,36.451<>39.86232<>44.29134<>47.59103<>51.0668<>60.89848<>61.64367<>65.82678<>70.41666<>73.47569<>78.33691<>86.69415<>88.64527<>84.75996<>86.42344<>87.15814<>87.83668<>91.89371<>91.3505<>90.88859<>92.3559<>92.64539<>93.86653<>98.4017<>95.63901
1779,2,Olsalazine Sodium,33.39605<>35.79775<>40.29191<>43.39514<>47.23247<>55.74947<>56.04963<>61.51535<>67.92287<>70.74007<>76.88447<>85.1532<>86.9315<>84.86882<>87.18079<>88.53421<>89.79663<>92.06931<>91.95284<>92.70453<>93.5369<>94.11699<>95.57781<>98.14198<>97.52231
1780,2,Brimonidine Tartrate,24.85086<>27.13376<>30.76804<>35.83673<>38.76817<>47.77678<>48.53822<>51.13955<>56.87425<>60.32253<>64.40396<>76.12076<>79.92043<>75.39905<>77.43271<>78.38355<>80.80342<>86.97025<>85.45528<>86.87334<>86.80882<>88.66171<>89.4565<>96.8902<>93.00107
1781,2,Valganciclovir HCl,19.77413<>20.9712<>24.19879<>26.11373<>28.40082<>36.18887<>35.60194<>38.29776<>42.60838<>48.0495<>50.89321<>61.85884<>66.05521<>64.6357<>67.37111<>68.89271<>70.64268<>74.39088<>74.45374<>75.50707<>77.09694<>78.48198<>80.00303<>87.63255<>84.964
1782,2,Famprofazone,16.22658<>17.32096<>19.70933<>22.05183<>23.70234<>32.77831<>31.75246<>33.42477<>36.50655<>40.59571<>44.98425<>55.22278<>58.35143<>51.63918<>53.73273<>56.58502<>56.94296<>63.64127<>64.19465<>64.46143<>64.48116<>66.24454<>67.67212<>83.05303<>72.84324
1783,2,Ronidazole,19.71734<>22.57992<>24.93134<>27.01757<>28.89223<>36.93343<>36.93848<>39.88581<>43.42671<>46.81276<>50.69938<>60.37543<>62.07581<>57.29616<>61.60315<>63.09315<>66.32473<>71.85607<>72.41875<>75.35843<>77.83521<>77.66523<>81.27362<>90.78546<>85.8095
1784,2,Procyclidine HCl ,26.89414<>29.13467<>32.93905<>33.73674<>36.33461<>46.09203<>45.31596<>48.4918<>52.73582<>56.68661<>60.59812<>73.27329<>75.5162<>70.04765<>72.12933<>72.38077<>74.37638<>79.87428<>79.76997<>80.6312<>81.17056<>83.16367<>84.52261<>91.48913<>87.98449
1785,2,Sodium 4-Aminosalicylate,27.41774<>29.25322<>33.18393<>35.55047<>38.48034<>47.37712<>46.87195<>49.28892<>55.745<>61.08332<>66.10086<>76.17497<>77.15501<>73.37643<>76.44374<>76.85075<>77.21354<>82.14114<>81.55442<>83.72361<>83.59423<>85.06002<>86.45536<>94.30951<>89.35889
1786,2,Noscapine HCl,29.7172<>32.06316<>35.90421<>38.4525<>41.26816<>50.36782<>47.64437<>52.17133<>58.31788<>59.99633<>64.71035<>76.31947<>78.9108<>71.97205<>73.7502<>75.79484<>76.12373<>81.55662<>79.81694<>81.23859<>82.31723<>84.75879<>86.35284<>93.92966<>90.76411
1787,2,Sulfacetamide Sodium,17.12871<>18.05384<>20.47441<>21.52513<>23.5523<>29.73578<>28.91227<>32.92822<>35.39477<>37.14763<>41.45044<>51.96091<>53.51818<>52.17715<>55.70471<>56.92578<>58.24781<>63.06304<>61.64371<>62.75206<>63.97339<>65.90627<>67.21325<>76.07059<>72.30437
1788,2,Aceclidine HCl,26.28834<>28.32208<>32.16789<>35.8888<>38.86336<>47.56941<>45.49783<>48.80773<>53.71616<>57.84171<>63.86901<>72.1488<>74.37437<>69.14566<>69.6475<>68.78308<>67.29359<>73.84241<>71.95692<>72.23212<>72.83308<>74.55376<>76.79619<>86.01783<>80.92361
1789,2,Fenspiride HCl,30.35284<>31.56518<>35.39642<>38.30439<>40.16972<>49.0475<>48.71233<>52.71539<>57.50496<>62.24609<>67.46246<>76.24364<>77.93764<>75.29239<>77.24703<>79.61987<>79.04176<>83.37961<>83.48177<>84.92981<>86.921<>87.38409<>89.41838<>95.10844<>92.35901
1790,2,Brucine,31.55033<>35.05823<>38.64879<>42.92612<>44.96008<>57.25822<>52.84166<>58.31753<>62.7984<>67.88261<>73.5762<>80.55067<>83.08777<>77.28669<>78.03277<>79.25288<>78.64223<>83.42686<>82.82618<>84.10498<>84.6832<>85.87035<>86.92742<>92.81781<>90.55599
1791,2,Esmolol HCl,39.8213<>42.91576<>46.68379<>49.13683<>54.16729<>63.03172<>64.1237<>67.39384<>72.68228<>76.21198<>79.96317<>88.33472<>89.36739<>86.63206<>88.45573<>88.60894<>88.89305<>91.99402<>90.88748<>91.88122<>92.27612<>92.91659<>94.07203<>97.52672<>96.16525
1792,2,Tetraethylenepentamine 5HCl,24.10111<>25.98419<>29.28802<>31.13877<>34.123<>45.10568<>42.17513<>45.0739<>49.41154<>53.90417<>59.70116<>69.60061<>72.90961<>66.42751<>68.38976<>69.02705<>69.49214<>76.74339<>75.76867<>76.00526<>77.65902<>79.18282<>80.79928<>90.1731<>86.25546
1793,2,Dicloxacillin Sodium,31.95237<>34.53131<>38.66434<>39.83823<>44.4737<>52.54559<>50.3149<>54.89507<>59.94496<>65.12439<>70.55225<>80.32376<>82.94796<>77.74916<>79.04529<>78.9287<>81.15363<>85.87276<>84.33368<>87.20967<>87.90616<>88.94085<>89.94675<>96.04408<>93.66703
1794,2,Tofacitinib (CP-690550) Citrate,24.46791<>27.41786<>31.32957<>33.25098<>35.89743<>48.3879<>45.52656<>49.54893<>54.53216<>57.82521<>63.78701<>74.76617<>77.80698<>71.44112<>74.4333<>76.41515<>76.91036<>86.099<>83.92994<>84.92892<>85.99477<>87.6101<>87.70749<>94.06401<>92.70667
1795,2,Tilmicosin,32.3367<>34.93866<>38.83791<>42.37289<>47.2757<>58.17389<>56.77711<>60.92484<>66.39629<>71.10106<>77.43914<>85.55433<>87.40971<>80.68937<>81.53246<>82.24566<>82.11338<>87.71109<>86.96092<>88.48329<>89.15395<>90.17565<>90.98991<>96.70037<>94.22378
1796,2,PF-04880594,35.30373<>37.46856<>42.54697<>44.20438<>47.48154<>57.31009<>58.29878<>61.45808<>65.87968<>70.0257<>73.8534<>78.47002<>79.4362<>79.33963<>80.8676<>81.04504<>82.19405<>84.52634<>84.94004<>85.00967<>85.26193<>86.77905<>88.11304<>92.44736<>91.61492
1797,2,Carprofen,39.83442<>42.37759<>46.55595<>50.18745<>55.73691<>62.64325<>64.57773<>70.38767<>75.27815<>82.03116<>86.4597<>92.20531<>93.51016<>92.0948<>92.1408<>92.88503<>93.53613<>95.75458<>95.49796<>95.86573<>96.33502<>97.19965<>97.22681<>98.91087<>98.9613
1798,2,Embelin,42.07372<>44.58228<>49.0238<>51.97694<>54.99426<>61.3232<>66.20599<>71.15487<>76.24917<>81.24606<>85.17337<>88.95951<>90.03267<>90.306<>92.26293<>92.21008<>92.92502<>94.01476<>94.11623<>94.45768<>95.32085<>95.75458<>96.67474<>96.98316<>98.06372
1799,2,Empty,45.69359<>49.33707<>54.42958<>58.88503<>63.31322<>71.47939<>76.58841<>82.32605<>86.82893<>90.69241<>92.94153<>94.62298<>95.46722<>96.68753<>96.70506<>97.4685<>97.29828<>97.61528<>98.00735<>98.02096<>98.7337<>98.75593<>99.13246<>99.42722<>99.8541
1800,2,Empty,38.06697<>40.72937<>46.60581<>51.51889<>57.15683<>68.51223<>72.01763<>77.9414<>81.84502<>85.54713<>89.99895<>94.26814<>94.35295<>93.97372<>94.39336<>94.35842<>95.26643<>96.32957<>96.63786<>97.28088<>98.02601<>98.29382<>98.79966<>99.11396<>99.81667
1801,2,Penfluridol,39.13523<>43.97305<>48.91198<>53.2056<>58.67768<>65.20223<>69.66547<>74.41272<>77.89553<>80.10367<>83.48425<>88.7129<>89.0942<>89.53476<>90.97859<>92.35142<>93.4053<>95.7427<>95.85032<>96.40659<>96.92196<>97.05016<>97.61687<>99.04681<>98.2809
1802,2,PD168393,22.30852<>23.15236<>26.03137<>28.39722<>31.34393<>38.55252<>38.92186<>41.04615<>43.30894<>47.61964<>47.87294<>57.7455<>61.65016<>55.89542<>59.15056<>57.78509<>60.4503<>66.47221<>65.19809<>65.02424<>64.12011<>65.00574<>66.79971<>76.38366<>69.49774
1803,2,Doxofylline,39.02126<>42.44639<>48.18186<>51.81456<>56.45092<>66.32212<>67.24497<>70.99365<>78.01778<>79.77716<>84.84214<>88.3358<>91.55379<>89.92885<>91.84245<>91.91119<>93.16105<>95.14112<>95.80907<>96.22215<>96.38911<>97.19951<>97.97923<>98.92393<>98.5311
1804,2,MK-8745,31.82361<>32.55499<>34.00717<>36.03392<>37.54744<>41.9914<>40.54446<>42.43484<>44.87033<>46.71011<>47.86341<>52.22459<>51.15281<>46.28599<>45.92485<>44.99771<>44.18835<>47.72476<>45.37728<>44.63182<>44.04544<>43.78674<>43.11982<>48.40296<>42.76643
1805,2,1-Hexadecanol,23.41857<>26.29608<>29.61511<>30.98723<>34.07515<>43.98761<>42.95763<>47.56486<>52.11048<>57.89014<>63.28001<>74.65822<>78.60859<>72.28703<>73.11816<>75.55579<>76.73042<>84.70746<>83.9202<>84.78786<>86.40251<>87.64823<>88.43701<>94.56786<>92.3226
1806,2,IWR-1-endo,23.99964<>25.24356<>26.8933<>29.0252<>31.53087<>38.93836<>38.46305<>40.69269<>45.5515<>48.87585<>53.1563<>59.90329<>63.76505<>60.33956<>61.83583<>63.54029<>65.31339<>69.85017<>69.42549<>71.07642<>70.67506<>70.88017<>73.27448<>82.11945<>74.35987
1807,2,Nifuroxazide,20.27493<>22.25603<>24.97154<>27.70109<>28.65889<>35.24626<>34.70367<>37.70385<>38.76332<>43.39944<>47.69989<>55.57236<>59.06082<>58.41975<>61.44792<>62.96086<>65.43372<>70.93274<>71.04974<>72.56383<>74.60765<>77.22749<>78.38521<>87.70453<>81.63343
1808,2,AZD3463,25.02777<>27.95203<>30.68288<>32.85071<>32.83447<>39.25177<>33.69598<>31.27182<>28.63062<>25.6326<>24.20299<>25.87243<>25.05989<>19.17517<>18.43612<>17.78824<>17.4292<>20.37875<>19.47385<>19.28907<>18.85112<>19.11437<>19.13669<>23.97561<>19.8061
1809,2,Betamipron,26.08132<>28.07838<>31.5216<>34.38392<>38.62221<>47.16732<>46.51609<>48.90715<>52.62627<>56.71555<>61.13562<>70.59785<>74.61036<>67.70287<>68.32101<>71.26955<>72.81815<>77.22092<>77.28766<>79.59361<>80.76778<>82.4211<>83.37367<>91.95457<>87.47941
1810,2,SC144,30.40852<>33.61087<>35.0719<>38.40206<>42.09211<>51.29111<>47.10909<>50.407<>50.93085<>51.19625<>51.72668<>59.04655<>59.99523<>51.7731<>51.84647<>50.17793<>47.61604<>48.88565<>45.94744<>45.04571<>44.93514<>44.00986<>42.42553<>47.02814<>42.48411
1811,2,Tolperisone HCl,19.19444<>19.63252<>22.26666<>24.16901<>25.31609<>33.56936<>31.11703<>34.94993<>39.53719<>42.22184<>47.88322<>58.74564<>61.87923<>57.48024<>60.10755<>60.96788<>62.96027<>69.42322<>68.90508<>70.92056<>71.95477<>73.25188<>75.16585<>83.89761<>80.35498
1812,2,IU1,28.63119<>30.97106<>35.24398<>37.57979<>40.9386<>49.39848<>48.87156<>53.35925<>58.37037<>60.45168<>64.83351<>74.91192<>76.18804<>71.14204<>73.74268<>76.16744<>76.75522<>83.65523<>82.5931<>84.1824<>84.81826<>86.04443<>87.66571<>94.84444<>92.54075
1813,2,Chromocarb,27.05894<>28.53794<>31.82179<>34.43087<>37.57716<>47.51049<>45.6657<>48.78579<>52.32349<>54.86095<>60.04322<>69.59223<>72.28703<>65.37009<>68.76112<>69.78738<>71.6559<>77.66896<>76.09699<>77.70633<>79.4136<>80.02126<>82.11476<>89.37713<>85.95779
1814,2,NSC 319726,29.38099<>32.85851<>35.94336<>35.70699<>33.92462<>44.61462<>38.01863<>38.87516<>40.37383<>42.57143<>43.71034<>51.6741<>50.14838<>43.54478<>42.87784<>41.90596<>40.98072<>45.23043<>41.32039<>39.60356<>37.12049<>35.10892<>35.0842<>39.87331<>33.78931
1815,2,Azaperone,34.1304<>36.12711<>41.14383<>44.90017<>47.3798<>56.51726<>55.94806<>60.54279<>65.434<>70.50693<>74.64156<>81.57631<>83.25534<>82.62329<>82.73154<>83.09978<>83.38376<>86.9755<>86.42094<>87.46885<>88.20982<>88.97491<>90.86793<>95.55785<>93.54062
1816,2,ONX-0914 (PR-957),30.75479<>32.97849<>37.01978<>38.29769<>35.56967<>34.59336<>29.92608<>27.37373<>26.39105<>25.30849<>24.21875<>25.84756<>25.33205<>22.52632<>22.20111<>22.02441<>22.04817<>22.79123<>22.14509<>21.71295<>21.66329<>21.31935<>21.32688<>27.65515<>21.74721
1817,2,Oxybuprocaine HCl,39.27913<>41.63869<>48.03671<>50.40851<>53.2642<>62.56417<>64.09697<>67.92095<>72.68968<>78.16644<>82.69507<>87.4042<>88.05972<>88.59581<>88.54041<>89.18641<>88.37975<>89.02975<>89.46887<>89.54589<>90.05477<>90.53761<>91.19964<>93.46249<>92.78024
1818,2,DBeQ,28.17017<>29.73544<>33.85555<>36.62695<>38.41594<>48.25368<>49.7527<>53.54636<>57.91211<>61.91839<>66.22002<>75.13413<>75.78049<>70.83706<>73.87096<>76.28619<>76.63454<>82.54074<>81.97398<>83.28594<>82.88033<>84.84091<>86.64587<>92.4526<>89.6381
1819,2,Bergapten,27.49613<>30.27885<>33.86756<>36.7218<>38.76748<>50.8385<>49.2588<>55.39262<>59.52008<>64.59798<>70.08249<>80.44284<>84.63232<>79.14635<>80.9435<>83.31729<>84.75471<>89.05849<>88.62054<>89.21384<>89.80948<>90.2084<>91.5379<>96.83838<>94.14352
1820,2,Ferrostatin-1 (Fer-1),36.42422<>38.35764<>42.61238<>46.78292<>50.81993<>60.19581<>61.78499<>66.85503<>73.84<>77.05107<>82.28027<>87.37441<>86.07219<>86.90567<>87.25271<>87.43678<>87.30982<>89.63818<>89.09544<>89.35765<>89.95633<>90.37038<>91.19528<>94.42231<>93.75911
1821,2,Flopropione,37.9483<>41.33786<>45.37176<>48.14766<>52.82777<>63.61446<>64.14614<>68.52081<>72.90671<>77.00472<>81.54556<>89.51805<>91.72945<>85.96504<>87.02854<>87.72083<>87.29165<>93.51776<>93.49815<>93.04487<>93.5235<>94.63078<>95.55558<>98.73653<>97.95832
1822,2,MM-102,40.57581<>43.9041<>47.84579<>52.58364<>55.66982<>61.23142<>64.68772<>70.22699<>75.95656<>80.49747<>83.61875<>89.15354<>88.88123<>89.53255<>90.03197<>91.22035<>91.64242<>92.03422<>92.87328<>94.12971<>94.79379<>96.03378<>96.53327<>97.94208<>98.0088
1823,2,Empty,44.2195<>48.22764<>53.28518<>57.14978<>64.21861<>73.76505<>77.36765<>82.95182<>89.63347<>92.97117<>95.69607<>98.34148<>98.17776<>98.36344<>98.40524<>98.57005<>98.60273<>98.85941<>98.73501<>99.29114<>99.59791<>99.72203<>99.78669<>99.8409<>99.8997
1824,2,Empty,31.58406<>34.83663<>39.44615<>43.38243<>47.95804<>59.61863<>60.87966<>65.43081<>72.59248<>78.72056<>83.39364<>91.40058<>92.94485<>90.2439<>90.76439<>91.91084<>92.66246<>95.65967<>96.25449<>96.49708<>96.69885<>97.86333<>98.21666<>98.12161<>98.71228
1825,2,Aclidinium Bromide,40.08276<>42.21984<>47.30547<>51.69105<>56.99361<>64.63203<>66.56864<>70.88245<>76.09168<>80.53927<>86.11267<>92.16117<>93.22433<>92.93594<>94.29066<>95.18974<>94.8226<>97.60712<>97.69913<>97.92689<>98.38776<>98.73238<>99.14124<>99.2405<>99.36808
1826,2,Vilazodone HCl,38.67009<>41.77214<>45.32852<>48.96304<>52.75504<>57.90623<>60.53048<>62.68857<>68.63879<>72.13837<>76.92431<>82.70399<>81.88908<>85.71561<>87.58012<>88.49785<>89.14429<>90.38468<>89.93533<>89.39461<>89.86847<>91.03061<>91.87286<>92.94236<>93.42644
1827,2,Nafcillin Sodium,33.30597<>36.14329<>40.17366<>44.28334<>46.66446<>51.46777<>57.29407<>60.39104<>66.51463<>73.32249<>77.17009<>82.12291<>81.46539<>87.13451<>89.1105<>89.94453<>91.84785<>91.59813<>92.05763<>93.28891<>94.17094<>94.58443<>95.80956<>97.77754<>97.67261
1828,2,Diacerein,28.12487<>30.67301<>34.05558<>37.25459<>40.24024<>48.58524<>49.46431<>53.30334<>58.48378<>63.25626<>67.76225<>77.6358<>82.72014<>76.51643<>80.26144<>82.6264<>83.76139<>87.23377<>87.44695<>89.91165<>90.20805<>91.04214<>92.87583<>97.07856<>94.62187
1829,2,Nabumetone,22.25085<>24.72369<>27.02483<>30.30815<>32.23288<>40.68855<>40.67875<>44.2493<>49.62767<>53.57413<>56.35188<>65.10217<>68.62096<>67.98263<>68.44221<>69.70932<>71.52795<>76.43794<>78.03403<>79.5972<>79.6828<>80.84776<>81.95055<>89.6095<>85.21835
1830,2,Guanethidine Sulfate,32.69645<>36.07095<>39.68501<>43.31324<>47.38271<>57.54419<>57.68878<>61.86953<>66.7077<>71.72316<>74.30772<>85.14505<>85.5901<>83.3124<>85.929<>87.98476<>88.97497<>92.21291<>93.69818<>94.59072<>95.63494<>96.2598<>96.58439<>98.33077<>97.93517
1831,2,Vitamin D3 ,39.71285<>42.29864<>46.8111<>51.40556<>55.42123<>65.37626<>65.97537<>70.96049<>73.63097<>77.87578<>80.66002<>88.14447<>88.93174<>86.85331<>89.83111<>90.40795<>92.0202<>94.71105<>95.42599<>96.85275<>97.71185<>98.68602<>99.09779<>99.79228<>99.60881
1832,2,Ractopamine HCl,23.68472<>25.18381<>27.70632<>30.17082<>32.80711<>40.82559<>41.37302<>44.92553<>49.07381<>53.32318<>59.85816<>71.29165<>72.97067<>67.87944<>68.84348<>70.35738<>70.75687<>78.40317<>77.67151<>79.36926<>81.19064<>80.91815<>83.58228<>90.46329<>86.98627
1833,2,Sodium Nitrite,31.76233<>34.14249<>38.60024<>41.28135<>44.15643<>53.70612<>53.39003<>57.30016<>62.85228<>63.93885<>72.37711<>80.07211<>80.90593<>77.61232<>78.55679<>79.27526<>79.70821<>84.69882<>82.47546<>84.22691<>84.58174<>86.44983<>86.9098<>93.88891<>90.59737
1834,2,Phthalylsulfacetamide,34.53643<>36.79094<>40.60669<>44.13725<>48.6117<>55.43965<>57.91113<>60.23252<>68.89187<>71.94028<>77.17113<>83.41208<>85.44353<>84.47157<>85.01643<>86.80855<>89.11996<>91.76647<>91.90974<>93.11871<>94.60384<>95.6183<>96.08144<>97.65804<>97.47533
1835,2,Spiramycin,33.92386<>35.75506<>40.37059<>42.44044<>46.75169<>55.94599<>55.70512<>61.13897<>66.16917<>69.88938<>75.40546<>82.31646<>84.42915<>78.17783<>81.10093<>80.32943<>81.29235<>87.0729<>86.3597<>87.88683<>88.87254<>89.55342<>90.19865<>95.78635<>92.43976
1836,2,Imipramine HCl,31.84667<>33.67919<>36.84156<>41.21878<>44.55474<>54.6473<>54.53449<>57.53184<>61.95795<>65.40305<>69.90887<>78.07498<>78.42934<>74.58837<>76.92674<>77.24401<>78.07623<>82.61362<>83.39004<>84.29742<>85.01131<>85.66956<>87.01625<>92.64181<>90.2439
1837,2,Ifenprodil Tartrate,31.68807<>32.9666<>36.65257<>39.40595<>41.67688<>48.24195<>48.96829<>52.39769<>57.06538<>60.57291<>64.94563<>71.73103<>73.39425<>71.2654<>72.15482<>73.22868<>73.58228<>76.16041<>75.52718<>77.1423<>78.33035<>79.92551<>81.37682<>88.51189<>84.88022
1838,2,Potassium Canrenoate,34.2298<>36.42068<>40.34767<>45.17676<>48.13038<>54.01717<>57.56189<>60.9308<>64.35979<>70.13786<>73.53718<>81.084<>82.61037<>81.65002<>82.01915<>82.93441<>83.38493<>86.76883<>86.65388<>87.51823<>88.20906<>89.07624<>89.87614<>94.05268<>92.08202
1839,2,Voglibose,34.26061<>36.66246<>41.99042<>44.81384<>47.97378<>57.93322<>57.75426<>62.08663<>67.2409<>70.02334<>75.04579<>82.18722<>81.72026<>81.03481<>82.12088<>83.29929<>83.40186<>87.44419<>86.93607<>87.50925<>88.26882<>89.44344<>90.54984<>93.86929<>92.81435
1840,2,Sodium 4-aminohippurate Hydrate,35.01643<>37.35314<>42.24691<>44.85563<>48.61012<>60.64864<>58.30577<>63.21989<>68.63912<>73.24111<>78.56397<>86.98323<>88.10212<>83.03913<>85.02775<>84.90377<>85.55799<>88.69667<>88.15863<>88.65563<>89.64536<>90.67887<>91.88528<>95.40636<>94.48006
1841,2,Desvenlafaxine Succinate,39.16183<>41.64814<>45.79576<>49.25694<>52.55552<>61.83329<>64.08323<>68.00854<>73.80519<>78.8865<>84.0703<>88.94789<>89.39061<>88.6997<>90.43517<>89.76604<>90.25806<>91.10072<>91.53314<>91.76641<>92.23874<>93.42796<>95.01097<>96.42413<>96.19135
1842,2,Fingolimod (FTY720) HCl,31.76627<>31.59828<>36.35555<>39.87745<>43.89463<>51.92638<>52.87106<>57.30746<>60.73824<>65.10934<>68.09867<>75.36216<>76.67888<>73.6968<>75.53735<>77.31232<>78.39247<>84.44069<>85.39857<>86.84274<>88.04253<>89.21729<>90.78407<>95.5756<>93.4609
1843,2,Timolol Maleate,41.22762<>44.32029<>49.79677<>53.74965<>59.78214<>69.01428<>69.24995<>74.26614<>78.80947<>83.42017<>87.60147<>93.2702<>92.02931<>92.41669<>92.54295<>92.92903<>93.54781<>94.78157<>95.42025<>95.95898<>96.62619<>97.05418<>97.11524<>98.39314<>98.68768
1844,2,EPZ005687,34.86985<>36.85898<>41.63054<>45.61615<>49.51384<>56.61299<>58.4527<>62.07582<>65.79643<>68.70013<>72.17735<>79.33444<>79.81211<>79.14185<>80.68639<>81.22865<>82.15089<>84.54063<>84.95765<>86.46682<>88.30645<>89.1842<>90.77537<>92.75661<>93.3631
1845,2,Eprazinone 2HCl,42.68186<>47.60631<>51.55434<>55.04905<>58.91086<>65.75306<>68.31164<>73.89948<>79.83456<>85.22498<>86.8926<>92.60111<>93.50208<>91.65215<>92.11876<>92.12379<>93.2206<>96.0373<>95.93024<>96.51172<>96.63116<>97.23854<>97.85075<>98.90597<>98.86093
1846,2,IPI-145 (INK1197),42.75627<>42.00679<>44.59673<>46.36528<>50.01844<>51.95871<>54.84214<>57.89642<>60.51213<>63.33367<>65.14237<>65.56962<>64.76294<>70.24744<>71.04078<>70.4137<>70.31616<>67.98083<>69.37852<>69.08756<>68.68595<>69.63023<>69.77711<>65.08163<>69.84541
1847,2,Empty,39.83408<>43.08729<>48.49414<>55.32307<>59.64154<>66.00277<>72.23156<>78.75129<>82.57944<>88.62074<>91.94489<>94.30647<>95.24943<>96.29019<>97.74272<>98.58213<>98.6863<>98.97172<>99.26006<>99.32401<>99.52806<>99.44476<>99.65745<>99.83379<>99.9294
1848,2,Empty,40.66057<>43.6372<>49.27288<>53.37408<>58.9653<>66.77545<>71.65768<>77.45461<>81.75426<>86.99007<>88.92213<>93.6968<>94.80886<>94.33223<>95.82227<>96.71487<>97.45965<>98.3037<>98.50795<>98.80656<>99.13522<>99.4109<>99.42763<>99.73212<>99.80962
1849,2,Ethamsylate,35.3212<>38.46457<>42.23695<>47.12333<>49.79339<>54.13937<>58.81962<>64.01876<>69.86039<>76.67537<>82.51527<>87.87604<>90.2323<>93.16174<>94.68625<>95.49941<>95.8238<>96.54646<>97.35093<>97.93779<>97.92378<>98.42381<>98.66565<>99.50927<>99.56488
1850,2,AZD3514,44.1188<>48.07713<>54.37804<>59.90225<>67.6264<>74.71333<>79.26923<>85.2609<>87.59235<>91.86346<>94.85438<>96.55531<>97.08305<>97.16719<>98.02261<>97.63421<>98.61102<>99.14137<>98.96281<>99.02284<>99.39951<>99.72479<>99.66159<>99.59569<>99.81405
1851,2,Benzydamine HCl,28.60045<>29.76051<>33.47596<>37.89083<>39.83228<>45.4458<>47.62179<>51.73568<>55.43075<>63.92648<>68.6189<>75.36243<>76.09795<>79.74662<>82.33595<>81.85393<>83.30721<>83.39757<>83.84767<>85.05305<>86.07247<>86.74313<>87.38022<>88.93795<>89.28968
1852,2,GSK J4 HCl,30.52718<>33.08466<>37.9387<>42.0135<>45.49375<>52.16071<>51.13739<>54.92181<>57.22653<>62.15903<>65.28033<>71.98399<>74.59721<>70.02612<>71.31022<>72.79979<>74.16505<>78.08174<>77.3166<>78.38264<>79.26967<>80.76239<>81.938<>89.94569<>86.85158
