,expId,Compound,tempConfluenceDf
610,3,Mirtazapine,33.04749<>35.67501<>41.40667<>46.80904<>55.74429<>63.28477<>68.4842<>76.74694<>85.72149<>89.83296<>94.27525<>96.83065<>98.41262<>99.3944<>99.76644<>99.94383<>100<>100<>100<>100<>100<>100<>100<>100<>100
611,3,Didanosine,32.28035<>35.05138<>41.27237<>47.02005<>52.41621<>59.64122<>66.18728<>72.13395<>78.03725<>84.10608<>88.51962<>92.45869<>95.53098<>97.65797<>98.09881<>99.14062<>99.8519<>99.92014<>99.87973<>99.90571<>99.96117<>100<>100<>100<>99.97202
612,3,Uridine,42.15856<>44.43282<>53.98236<>61.30299<>69.79629<>75.37812<>85.10097<>90.72958<>96.93806<>98.15291<>99.53138<>99.66753<>99.92643<>99.93783<>99.92671<>100<>99.97706<>100<>100<>100<>100<>100<>100<>100<>100
613,3,Piroxicam ,47.10952<>52.32951<>57.64754<>65.50576<>74.41575<>80.63721<>86.51151<>91.01057<>95.68018<>97.31438<>98.91329<>99.72776<>99.85342<>100<>99.95316<>99.92269<>100<>100<>100<>100<>100<>100<>100<>100<>100
614,3,Nimesulide,14.46853<>15.81234<>17.51678<>21.45059<>24.83097<>27.09376<>30.18802<>36.35547<>43.09399<>50.41563<>57.56495<>67.7877<>74.50583<>85.24272<>90.85467<>93.63546<>96.36591<>98.17217<>98.51976<>99.78005<>99.91827<>99.86806<>99.89148<>99.97478<>100
615,3,Terbinafine ,43.34507<>46.43699<>51.03682<>57.75772<>64.73634<>75.71382<>79.48606<>85.69711<>90.06901<>93.10151<>96.60767<>98.35184<>99.75318<>100<>99.92622<>99.97616<>100<>100<>100<>100<>100<>100<>100<>100<>100
616,3,Captopril,46.81325<>52.19323<>57.10488<>65.61697<>72.59347<>79.04502<>83.64243<>92.61998<>94.28809<>98.23607<>99.17605<>99.79698<>99.91448<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
617,3,Methocarbamol ,52.42425<>57.82203<>65.86139<>75.99745<>82.66398<>87.19655<>92.41517<>97.24697<>98.00542<>99.76051<>99.90398<>99.9352<>99.94791<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
618,3,Tiopronin ,24.47668<>27.55914<>31.69042<>38.63311<>44.75589<>52.35571<>58.99073<>64.84292<>72.10384<>78.83135<>86.08918<>92.47057<>96.05658<>98.9977<>99.56634<>99.85168<>99.97118<>99.9792<>99.97644<>100<>100<>100<>100<>100<>100
619,3,Nimodipine,42.06481<>45.62452<>52.76008<>62.14011<>68.84705<>76.80827<>82.56313<>91.77505<>94.93333<>96.85068<>98.35357<>99.53593<>99.95716<>99.93859<>99.97692<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
620,3,Famotidine ,11.21898<>11.68933<>13.24374<>14.81854<>17.89179<>20.07585<>22.45538<>27.59214<>35.02328<>39.65143<>50.00499<>59.02042<>67.80904<>76.98538<>90.87691<>94.48144<>98.45296<>99.61013<>99.56475<>99.92069<>99.98009<>100<>100<>100<>100
621,3,Quetiapine Fumarate,17.71662<>19.01159<>21.28813<>24.91966<>29.35932<>33.62248<>38.76588<>44.51158<>50.14305<>61.48585<>67.58116<>77.49523<>90.56296<>95.27429<>98.69149<>99.36172<>99.80084<>99.76983<>99.97982<>99.93831<>100<>100<>100<>100<>100
622,3,Rivastigmine Tartrate,25.93322<>27.89975<>33.16838<>39.71975<>47.02373<>54.87932<>59.82565<>67.4698<>74.05248<>80.90861<>86.71964<>90.61808<>93.18696<>95.38384<>97.41538<>98.77016<>99.35441<>99.74946<>99.95267<>100<>99.98071<>100<>100<>100<>100
623,3,Empty,33.1415<>37.63145<>42.50351<>50.17262<>54.89194<>63.45001<>69.73456<>75.58804<>83.27025<>88.55727<>91.78934<>93.86349<>96.46773<>95.55225<>97.30313<>98.74951<>99.40144<>99.75423<>99.93472<>99.9752<>100<>100<>100<>100<>100
624,3,Empty,14.20632<>15.18733<>16.40286<>20.95974<>22.46974<>27.79351<>30.45423<>39.05124<>45.03675<>49.62428<>56.87563<>68.28262<>81.25766<>87.91618<>91.69663<>95.62036<>98.64748<>99.32477<>99.92842<>99.97898<>100<>100<>99.93783<>99.94984<>100
625,3,Ponatinib (AP24534),11.70646<>11.61611<>10.87575<>11.31023<>11.14888<>11.20614<>11.23453<>11.4937<>11.1763<>11.11599<>11.0293<>10.69394<>10.89895<>10.46108<>10.39794<>10.11964<>10.06486<>10.07018<>9.545825<>9.779027<>9.563508<>9.355864<>9.198924<>9.12163<>9.014078
626,3,Trifluridine ,30.04627<>33.4647<>39.08149<>46.57091<>51.79066<>55.2995<>59.27002<>66.62286<>70.62563<>74.08385<>77.11835<>80.85316<>84.19125<>86.8502<>90.1023<>92.50504<>94.67506<>95.77192<>97.14094<>97.94305<>98.46616<>98.84476<>98.60901<>98.94175<>99.07789
627,3,Irbesartan,34.09069<>36.91804<>43.47604<>50.27907<>59.31539<>64.25216<>71.45107<>78.72505<>85.68073<>87.781<>91.29462<>95.70851<>97.59061<>98.06428<>98.61875<>99.66241<>99.87186<>100<>99.97416<>100<>99.98032<>100<>100<>100<>100
628,3,Ranolazine ,30.2343<>33.40725<>39.88706<>47.11415<>53.58904<>60.57684<>69.44947<>74.89963<>82.05217<>88.70267<>92.82188<>96.44907<>97.92184<>98.51223<>99.40387<>99.87096<>99.92892<>99.94846<>100<>100<>100<>100<>100<>100<>100
629,3,SAR245409 (XL765),53.48329<>56.39216<>65.23457<>70.98607<>81.08089<>86.20827<>93.56239<>95.47952<>98.08548<>99.1891<>99.86848<>99.97858<>100<>100<>100<>99.9772<>100<>100<>100<>100<>100<>100<>100<>100<>100
630,3,Chlorpheniramine Maleate,27.77802<>30.22415<>36.44915<>40.88073<>47.23094<>54.22676<>58.34072<>66.83852<>72.27626<>79.59859<>83.53586<>88.06822<>93.92696<>95.98143<>97.70127<>98.36503<>99.44338<>99.82634<>99.97512<>99.95068<>99.95515<>99.96684<>100<>100<>100
631,3,AZD7762,9.486901<>9.188354<>9.861914<>9.712369<>8.611504<>8.61337<>8.224263<>8.314336<>8.079063<>7.510016<>7.380981<>7.638151<>7.406055<>6.943799<>6.998991<>6.932334<>7.156415<>7.548076<>7.072075<>7.120494<>6.855035<>6.444932<>6.659758<>6.85027<>6.753012
632,3,Butoconazole nitrate,21.48264<>23.64762<>25.84749<>33.89029<>40.58501<>46.96107<>53.28393<>59.47474<>67.67152<>73.67733<>82.23585<>89.40035<>91.81123<>96.43477<>97.548<>98.97484<>99.75084<>99.97644<>99.95876<>100<>100<>100<>100<>100<>100
633,3,AM1241,43.05309<>46.78307<>54.35056<>63.32277<>71.81651<>78.9613<>86.91448<>91.29552<>96.86691<>98.1196<>98.33954<>99.81956<>99.89493<>100<>100<>99.97976<>100<>100<>100<>100<>100<>100<>100<>100<>100
634,3,Clemastine Fumarate,18.81037<>22.84531<>25.9864<>31.37164<>36.74265<>40.56856<>46.18576<>52.82851<>59.08474<>65.82021<>71.2886<>76.89109<>83.48205<>87.42518<>90.48906<>92.90948<>96.78609<>98.71698<>99.29169<>99.79546<>99.40711<>99.73038<>99.8474<>99.9792<>100
635,3,KRN 633,43.52255<>47.21361<>52.26244<>59.34274<>67.84145<>74.07533<>81.78976<>87.94215<>91.5645<>95.07274<>97.10806<>98.04998<>99.48413<>99.72797<>99.88781<>99.81342<>99.8921<>99.94695<>99.97208<>99.97491<>99.95267<>100<>100<>99.9446<>99.9475
636,3,Diltiazem HCl ,41.19376<>44.41381<>51.43533<>59.78695<>66.94823<>74.0446<>79.8885<>85.18817<>89.46085<>91.99062<>96.09113<>98.2829<>99.6314<>99.95515<>100<>100<>99.97498<>100<>100<>100<>100<>100<>100<>100<>100
637,3,BS-181 HCl,42.19205<>48.53711<>52.59457<>61.5096<>67.87334<>72.6957<>82.54359<>86.1606<>90.88665<>95.87395<>98.43411<>99.31331<>99.74524<>99.66325<>99.85695<>99.97823<>100<>99.97933<>100<>100<>100<>100<>100<>100<>100
638,3,Idoxuridine,48.29477<>53.03035<>61.52553<>71.32792<>77.28303<>84.25417<>86.87251<>92.48701<>93.07546<>95.85936<>97.86554<>99.10096<>98.90805<>99.82095<>99.75436<>99.86295<>99.9734<>99.97948<>100<>100<>100<>100<>100<>100<>100
639,3,Apixaban,40.1834<>42.44749<>48.92055<>57.16317<>64.85886<>72.5616<>76.90145<>83.27005<>88.11989<>91.56829<>93.50706<>97.40756<>97.92488<>99.07983<>99.86295<>99.96897<>99.97568<>100<>100<>100<>100<>100<>100<>100<>100
640,3,Hydroxyurea,23.44517<>25.11404<>29.62105<>35.1228<>41.47954<>46.34319<>52.32951<>58.13211<>64.026<>74.25632<>79.47999<>88.78094<>91.67004<>93.40371<>96.77512<>97.23544<>98.64355<>99.46535<>99.91434<>100<>100<>100<>100<>100<>100
641,3,Pyridostigmine Bromide ,49.28713<>53.32201<>62.87618<>70.42274<>78.99625<>83.73958<>92.26762<>96.59607<>98.46906<>99.68411<>99.7192<>99.92995<>99.97582<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
642,3,Amlodipine ,43.52411<>49.30718<>56.83817<>67.53073<>75.77564<>81.08794<>84.4355<>94.58409<>96.48775<>98.29852<>99.45201<>99.60647<>99.84796<>100<>99.97588<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
643,3,Sulfameter ,44.58651<>46.06501<>53.07942<>61.93746<>69.62498<>76.79576<>82.74403<>87.00906<>90.90752<>96.66887<>98.17135<>99.19436<>99.74392<>99.94902<>99.9055<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
644,3,Sulfisoxazole,51.03987<>56.06487<>62.27054<>70.63901<>80.38399<>84.65704<>90.57243<>93.54298<>97.39444<>99.42259<>99.45547<>99.86336<>99.93839<>100<>99.97726<>99.97568<>100<>100<>100<>100<>100<>100<>100<>100<>100
645,3,Triamcinolone Acetonide,46.50855<>52.46506<>60.60286<>70.65435<>76.50385<>80.91401<>90.11251<>95.11514<>97.13976<>98.74972<>99.21874<>99.56488<>99.83884<>99.89977<>99.95724<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
646,3,Isoniazid,34.44041<>36.79548<>42.45863<>49.01035<>56.84626<>62.29781<>68.51852<>74.74557<>81.27493<>85.44016<>89.61392<>93.16851<>96.18838<>97.61383<>98.78833<>99.2224<>99.81866<>99.87787<>99.91213<>100<>100<>100<>100<>100<>100
647,3,Empty,29.91021<>32.04382<>37.51873<>44.16839<>51.07835<>58.23766<>63.61882<>69.11079<>77.90775<>80.69186<>85.9862<>90.59999<>93.75296<>93.12348<>94.57835<>96.89661<>98.12037<>99.19989<>99.00724<>98.97269<>99.20811<>99.38273<>99.83878<>99.94867<>99.94286
648,3,Empty,42.59552<>46.53225<>52.02594<>59.54493<>66.09962<>73.73314<>80.43965<>86.9268<>93.57938<>95.71886<>98.38589<>99.17446<>99.95282<>99.86031<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
649,3,Albendazole,26.53004<>26.08698<>24.17924<>22.27908<>19.9437<>19.88554<>20.53914<>22.34008<>23.05647<>24.9924<>24.99973<>26.07613<>26.34795<>26.58053<>25.89128<>26.61838<>26.64249<>26.28129<>26.33274<>26.4743<>27.30306<>26.57203<>27.26086<>26.86388<>26.6449
650,3,Sulbactam ,37.2677<>42.28967<>46.06658<>53.17212<>59.39517<>65.84513<>71.52858<>79.82281<>84.23954<>89.40946<>92.84323<>95.21482<>96.59267<>97.23647<>97.76096<>98.90893<>99.71533<>99.87627<>99.95136<>100<>99.94072<>100<>100<>100<>100
651,3,Zolmitriptan ,33.92809<>36.52056<>43.84927<>52.78286<>58.38507<>66.24862<>72.98637<>82.6639<>87.93449<>93.79676<>96.52595<>98.44094<>99.72867<>99.87054<>99.96932<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
652,3,Tamoxifen Citrate,27.57943<>31.42185<>35.73885<>43.5219<>47.72664<>54.54991<>59.11478<>65.37391<>72.2822<>77.37337<>82.8015<>89.4326<>93.34319<>95.4043<>98.24346<>99.11277<>99.60985<>99.91958<>99.81902<>100<>100<>100<>99.97858<>100<>100
653,3,Isradipine,49.19878<>53.41428<>61.74845<>71.1823<>79.78185<>85.16226<>93.48799<>96.28439<>98.28808<>99.58699<>99.78745<>99.85742<>99.97976<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
654,3,Ticlopidine HCl,30.77696<>34.03748<>37.9456<>44.95491<>48.30045<>55.05401<>61.04731<>67.49454<>73.96462<>79.38384<>86.3045<>91.39429<>94.6537<>96.6047<>98.21582<>99.3017<>99.68231<>99.91786<>99.93395<>100<>100<>100<>100<>100<>100
655,3,Lubiprostone ,21.43665<>23.83627<>27.04237<>33.18406<>39.03149<>46.93979<>54.27967<>62.95258<>67.9655<>75.98003<>85.72847<>91.17525<>94.92836<>95.91594<>97.79046<>99.17722<>99.69109<>99.88333<>100<>99.9781<>100<>100<>100<>100<>100
656,3,Raltegravir (MK-0518),14.29763<>14.7706<>17.12712<>19.68377<>23.13667<>28.14213<>32.05703<>39.97533<>47.61598<>55.66423<>61.60719<>72.7991<>83.51092<>90.10553<>95.74104<>97.854<>98.55776<>99.45498<>99.92388<>100<>99.98009<>99.96759<>100<>100<>100
657,3,Meprednisone,30.1371<>33.06814<>38.91902<>45.57568<>52.62931<>57.98928<>66.63615<>72.85147<>75.23734<>79.7942<>87.01106<>89.1333<>92.40405<>94.4054<>96.35719<>97.48721<>98.95722<>99.43827<>99.54353<>99.6886<>99.90701<>100<>99.90751<>100<>100
658,3,Benidipine HCl,35.08109<>37.58219<>42.85326<>47.92509<>58.04977<>62.73119<>69.83083<>78.92725<>82.77533<>90.14733<>93.70006<>97.54178<>99.20935<>99.66961<>100<>100<>100<>99.96097<>99.94825<>100<>100<>100<>100<>100<>100
659,3,Divalproex Sodium,42.60976<>46.6702<>52.15263<>61.11288<>69.85342<>71.99221<>82.31701<>87.48501<>91.85295<>95.59419<>98.6251<>99.33092<>99.83263<>99.91683<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
660,3,Flunarizine 2HCl,42.9655<>47.20352<>52.80516<>59.19675<>65.90255<>73.03119<>77.58439<>84.98936<>90.85218<>94.11451<>97.16166<>99.20845<>99.7453<>99.92484<>99.89783<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
661,3,Gemcitabine ,43.15345<>48.4958<>54.69649<>62.78119<>62.84263<>67.34031<>71.0229<>75.80807<>77.39562<>77.96647<>84.9705<>85.03682<>83.18883<>85.4235<>85.30773<>84.38902<>85.75755<>82.56596<>84.92207<>84.33631<>81.95575<>81.58549<>83.02084<>81.90718<>79.8483
662,3,Dyclonine HCl,24.82081<>26.76945<>32.27142<>37.56866<>42.95839<>48.50637<>53.66272<>61.59282<>67.73043<>72.07491<>78.86618<>83.45062<>90.03115<>94.97686<>97.08464<>98.60403<>99.54512<>99.91123<>99.96953<>99.9638<>99.97775<>100<>100<>100<>100
663,3,Levonorgestrel ,46.57501<>51.59779<>56.44736<>66.9849<>74.66351<>79.59666<>86.16593<>93.30217<>95.86185<>98.3499<>99.28477<>99.63934<>99.8224<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
664,3,Cytidine,15.07564<>15.99339<>19.39068<>22.68326<>25.44644<>29.28548<>35.46266<>41.44921<>47.64933<>56.97839<>64.76688<>76.54142<>81.35028<>88.16754<>92.98386<>96.05299<>97.94574<>98.85817<>99.6265<>99.82475<>99.96892<>99.95882<>100<>100<>100
665,3,Prednisolone ,49.88787<>58.4067<>67.07373<>74.22053<>80.10941<>87.84206<>93.35247<>96.02633<>98.09364<>98.28677<>99.5445<>99.76603<>99.90903<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
666,3,Balofloxacin,42.14819<>43.64418<>50.22193<>57.52417<>66.40486<>74.92588<>80.24487<>86.71114<>93.16762<>96.19038<>99.04073<>99.81881<>99.9303<>99.9457<>100<>99.97236<>99.97361<>100<>100<>100<>100<>100<>100<>100<>100
667,3,Nisoldipine ,44.00682<>49.5291<>56.80736<>65.67991<>72.96689<>81.58003<>88.68955<>94.65752<>97.21955<>99.03071<>98.91791<>99.76112<>100<>100<>100<>99.9745<>100<>100<>100<>100<>100<>100<>100<>100<>100
668,3,Moexipril HCl,48.60971<>52.09825<>58.53988<>67.59312<>76.3306<>84.39032<>90.77979<>96.59572<>97.94457<>99.31705<>99.60266<>99.9562<>99.88207<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
669,3,Rifampin,47.4714<>50.1586<>57.58308<>66.18874<>75.05698<>83.1878<>88.04252<>94.84774<>97.1904<>98.80698<>99.22324<>99.89259<>99.92795<>99.98106<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
670,3,Betaxolol,38.88288<>41.45294<>46.4059<>54.39489<>61.46366<>68.03037<>74.59949<>83.26376<>86.32659<>90.95849<>94.33811<>95.90965<>98.6327<>98.76919<>99.45111<>99.49538<>99.76459<>99.97305<>100<>100<>100<>100<>100<>100<>99.97748
671,3,Empty,36.69221<>38.689<>45.87023<>52.85759<>57.63683<>66.11528<>73.2722<>79.29355<>84.97422<>88.87234<>92.32447<>96.65575<>98.88552<>98.33898<>99.08356<>99.48841<>99.44731<>99.90908<>99.98051<>100<>100<>100<>100<>100<>100
672,3,Empty,41.72752<>43.50347<>52.13182<>57.67455<>66.64704<>72.88912<>81.44271<>88.6892<>93.01938<>97.46483<>98.91757<>99.47798<>99.75<>99.90922<>99.77535<>99.91226<>99.88484<>99.94315<>100<>100<>100<>100<>100<>100<>100
673,3,LY2228820,30.94931<>33.60799<>39.00178<>47.01805<>52.77214<>61.0025<>66.29855<>74.05505<>81.93689<>87.15634<>90.20688<>91.4508<>95.28404<>97.40639<>98.79385<>99.6227<>99.93693<>99.97098<>100<>100<>100<>100<>100<>100<>100
674,3,Azacitidine ,26.25255<>28.60155<>34.12045<>42.28199<>47.33814<>51.63337<>56.86187<>64.80257<>71.13583<>78.09777<>81.32218<>88.92477<>93.99003<>96.5321<>97.96246<>98.82936<>99.60813<>99.809<>99.85749<>100<>100<>100<>100<>100<>100
675,3,Alprostadil,23.91709<>25.91035<>30.85813<>37.17921<>41.97032<>48.93643<>54.15533<>61.59069<>66.44991<>71.55303<>73.80587<>78.36682<>82.1205<>85.81902<>87.66556<>91.20544<>93.10538<>96.08096<>97.43706<>97.96722<>99.33044<>99.63969<>99.71912<>99.90709<>100
676,3,Ranitidine,32.03097<>34.13538<>39.72522<>45.39532<>52.13472<>57.90236<>64.13074<>69.73454<>76.56974<>81.97701<>85.94958<>92.68028<>96.44265<>98.59181<>99.21093<>99.2347<>99.89956<>100<>100<>100<>100<>100<>100<>100<>100
677,3,AT7519,43.3765<>47.43098<>51.98256<>55.01065<>54.77769<>55.74831<>54.32376<>51.9402<>50.56512<>49.58056<>49.5704<>46.14603<>48.25941<>45.54065<>45.36451<>45.50847<>44.04433<>45.51765<>43.54222<>40.58183<>41.92114<>38.70552<>37.01281<>37.06475<>35.84866
678,3,Fenoprofen Calcium,37.93366<>41.99022<>48.13051<>56.72115<>65.21067<>69.85038<>77.74854<>83.69528<>89.6993<>94.27035<>97.06985<>99.20375<>99.42833<>99.84409<>99.94584<>99.97279<>100<>100<>100<>100<>100<>100<>100<>100<>100
679,3,R406 (free base),10.86172<>12.6912<>13.30086<>14.36795<>14.74801<>15.87237<>16.2625<>16.87715<>16.96446<>17.57301<>17.46808<>17.55525<>18.00881<>16.81691<>16.46365<>16.60442<>17.48149<>17.70936<>17.3912<>17.31501<>16.96232<>17.30272<>17.20152<>17.88109<>18.07112
680,3,Azithromycin,45.19625<>46.7872<>55.21247<>60.14299<>70.60917<>76.85184<>86.32758<>93.62718<>95.6087<>98.7142<>98.70799<>99.7438<>99.89825<>99.91703<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
681,3,SB408124,24.64502<>27.39901<>30.34731<>35.06645<>42.98703<>47.72781<>55.23167<>62.75556<>66.52976<>74.80154<>79.70171<>84.76865<>91.33468<>92.40903<>95.14394<>97.26838<>98.53654<>99.23816<>99.70697<>99.86646<>100<>99.95094<>99.97147<>100<>100
682,3,Curcumin,34.37092<>37.84067<>42.85411<>50.4436<>56.83299<>61.73776<>68.67657<>76.01887<>82.25568<>88.20512<>91.39111<>94.06105<>96.21366<>98.10677<>98.80104<>99.03113<>99.57649<>99.84602<>99.93527<>99.97485<>99.96497<>100<>99.96552<>100<>100
683,3,AT7867,27.54545<>42.56824<>48.49739<>50.93299<>54.45573<>57.53039<>58.72637<>60.70263<>60.89212<>62.37193<>62.18935<>63.81409<>66.28841<>67.653<>69.28499<>73.08237<>73.80835<>76.69402<>77.90024<>79.28678<>81.51724<>83.17189<>85.42966<>86.08311<>85.70588
684,3,Diphenhydramine HCl ,50.47979<>53.65807<>64.53036<>71.29309<>77.46954<>85.45983<>91.08173<>95.16239<>96.97045<>98.61688<>99.6361<>99.9745<>99.94853<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
685,3,Fasudil (HA-1077) HCl,41.27135<>49.82687<>55.81232<>65.16295<>70.25661<>78.13335<>86.16696<>92.02247<>97.0577<>98.06448<>99.55209<>99.85699<>100<>99.97368<>100<>100<>99.97928<>100<>100<>100<>100<>100<>100<>100<>100
686,3,Sparfloxacin,17.4223<>18.61151<>21.8837<>25.81869<>29.74518<>33.59652<>38.02952<>44.99205<>51.92162<>60.32015<>67.33028<>76.54903<>88.19504<>95.00648<>96.58315<>99.31242<>99.44323<>99.84789<>100<>100<>100<>100<>100<>99.98009<>100
687,3,Semagacestat (LY450139),44.17565<>48.58953<>52.85572<>61.37537<>70.38474<>75.33494<>82.17071<>88.13998<>92.60941<>97.41196<>99.19221<>99.67789<>99.89666<>99.97976<>99.9761<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
688,3,Potassium Iodide,38.52107<>42.49889<>50.2408<>58.22722<>65.21267<>72.64093<>81.04525<>86.48332<>90.25585<>94.79518<>96.58523<>97.94118<>99.51086<>99.69952<>99.88345<>99.95081<>100<>100<>100<>100<>100<>100<>100<>100<>100
689,3,Methimazole ,48.4203<>51.64952<>58.68632<>67.67951<>77.14315<>83.71173<>89.27048<>94.80865<>96.598<>98.94962<>99.30032<>99.82606<>99.92663<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
690,3,Metronidazole ,35.46701<>38.95033<>43.50554<>51.03322<>56.32024<>66.88708<>71.92239<>80.31567<>87.73885<>92.73091<>95.2077<>98.88138<>99.60432<>99.86551<>99.93181<>100<>99.95129<>99.97215<>100<>100<>100<>100<>100<>100<>100
691,3,Prilocaine,48.46091<>51.61657<>59.90268<>67.37289<>73.21706<>80.3145<>87.83597<>91.34415<>96.65505<>97.3119<>99.59341<>99.66733<>99.97678<>99.98044<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
692,3,Crystal Violet,46.88404<>46.89821<>45.73068<>44.5336<>42.27958<>41.04885<>40.90393<>40.73206<>38.65958<>38.44558<>37.63657<>35.35505<>35.7807<>36.15537<>33.39756<>34.05041<>32.78217<>33.53048<>31.37488<>31.81988<>31.11419<>29.05476<>29.00897<>28.26888<>27.5543
693,3,Orlistat ,52.36537<>55.16502<>62.46975<>69.78849<>77.43658<>86.02792<>90.27381<>96.40307<>98.23841<>99.51432<>99.70353<>99.87663<>99.94321<>99.94542<>99.93216<>100<>99.9464<>99.97886<>100<>100<>100<>100<>100<>100<>100
694,3,(-)-Tetramisole,41.4548<>43.97091<>50.84305<>59.28174<>62.48197<>72.01937<>78.56868<>88.83835<>94.40152<>97.84779<>98.7609<>99.30206<>99.92456<>99.95599<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
695,3,Empty,30.55723<>33.54303<>37.31993<>45.71265<>50.86372<>57.67046<>62.81409<>70.31629<>75.73698<>80.4099<>86.0887<>90.61188<>93.08907<>95.89466<>97.58565<>98.73134<>98.91087<>99.84388<>99.84907<>99.81943<>100<>99.95772<>100<>100<>100
696,3,Empty,37.13576<>38.83579<>43.90121<>50.45433<>58.18946<>63.31784<>71.40653<>78.1806<>83.74102<>90.96064<>96.43692<>98.28455<>99.47314<>99.62684<>99.89851<>99.95613<>100<>100<>100<>100<>100<>100<>100<>100<>100
697,3,Chlorothiazide,30.05533<>32.74453<>37.47714<>42.27017<>48.99881<>54.54163<>60.048<>64.67892<>68.87917<>74.70863<>77.4966<>82.12407<>86.00656<>88.38245<>91.81669<>94.65427<>96.78941<>98.02358<>99.38452<>99.78917<>99.90903<>100<>100<>100<>100
698,3,Tolfenamic Acid,35.97583<>39.83261<>46.64365<>53.02277<>60.00751<>68.52053<>72.11538<>77.47788<>81.35244<>85.39662<>88.99693<>92.54399<>95.2216<>96.90594<>99.26336<>99.02976<>99.72631<>99.97533<>100<>100<>100<>100<>100<>100<>100
699,3,Telbivudine ,43.47383<>46.791<>53.83034<>60.68004<>69.264<>75.6071<>81.28578<>87.51331<>93.19836<>95.30669<>96.83271<>97.6751<>98.19102<>98.97864<>99.52303<>99.84982<>99.77495<>99.96829<>100<>100<>100<>100<>100<>100<>100
700,3,Cyclocytidine HCl,27.76422<>31.63621<>39.43571<>46.22287<>53.47439<>54.0453<>58.55997<>66.60759<>65.69115<>68.36537<>75.34013<>77.88544<>78.86017<>85.91725<>87.85361<>86.5741<>89.72431<>88.9385<>90.432<>89.08004<>89.75864<>89.9312<>88.57323<>87.91666<>88.42961
701,3,Estrone,43.45387<>48.15084<>54.37706<>60.28653<>70.33598<>79.42113<>86.81414<>93.94949<>97.07166<>99.10567<>99.71209<>99.84264<>99.93839<>99.94024<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
702,3,Meclizine 2HCl,49.87884<>54.05974<>62.32958<>68.74364<>75.33086<>81.40858<>85.31443<>90.71597<>94.56281<>97.32309<>98.12141<>98.95467<>99.66208<>99.93216<>99.97547<>99.97424<>100<>100<>100<>100<>100<>100<>100<>100<>100
703,3,Amorolfine HCl,51.45066<>56.38848<>64.35578<>72.23114<>79.25797<>81.99831<>91.0188<>93.44412<>96.86055<>98.68873<>99.01056<>99.9113<>99.95896<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
704,3,Pyrimethamine,27.82804<>30.00062<>36.02619<>41.644<>48.36882<>54.54242<>59.88327<>64.05836<>66.03101<>71.35588<>72.93351<>76.16772<>78.54525<>84.95731<>85.66569<>91.08449<>90.79747<>93.10579<>92.44466<>95.47095<>95.86096<>96.86601<>97.06889<>98.04009<>97.76302
705,3,Praziquantel,34.2488<>36.07951<>41.76731<>48.51328<>56.19473<>60.27225<>67.73832<>76.08333<>79.92744<>85.78201<>89.48703<>93.22267<>95.97272<>98.01282<>99.27097<>99.82268<>99.97057<>99.93576<>100<>100<>99.97748<>100<>100<>99.97783<>100
