,expId,Compound,tempSytoxDf
1451,3,CAY10505,4.17688<>4.17688<>1.392293<>0.9281955<>1.392293<>4.17688<>5.569173<>6.497369<>7.889662<>13.45884<>21.8126<>15.77932<>12.53064<>15.77932<>25.06128<>40.8406<>70.54286<>94.21185<>112.3117<>139.2293<>154.5446<>170.788<>183.7827<>195.3852<>204.6671
1452,3,Pifithrin-alpha (PFTalpha),5.569173<>5.569173<>2.320489<>2.320489<>1.856391<>2.320489<>3.248684<>2.784587<>5.105075<>4.640978<>6.033271<>7.889662<>13.92293<>13.45884<>20.8844<>26.45357<>34.80733<>51.51485<>82.1453<>95.14005<>111.3835<>138.7652<>147.119<>186.1032<>193.9929
1453,3,TG101209,5.105075<>5.569173<>5.105075<>14.85113<>27.84587<>48.73027<>80.75301<>104.8861<>134.5883<>145.2626<>162.4342<>165.2188<>153.1523<>145.7267<>122.0577<>93.28365<>71.93516<>58.47632<>54.76354<>44.08929<>35.73553<>33.87914<>30.63045<>28.30996<>32.48684
1454,3,Pazopanib,7.425564<>9.281956<>5.105075<>5.569173<>5.105075<>9.281956<>13.92293<>15.31523<>21.8126<>27.84587<>48.73027<>53.83534<>63.1173<>55.22763<>72.86335<>90.49906<>95.60414<>96.99644<>94.21185<>99.78102<>98.38873<>100.7092<>106.7425<>112.3117<>104.8861
1455,3,GSK1838705A,10.21015<>10.67425<>4.640978<>2.784587<>3.712782<>5.105075<>6.961466<>7.889662<>10.21015<>12.06654<>14.38703<>18.56391<>22.27669<>19.49211<>20.4203<>20.8844<>27.84587<>32.95094<>51.97895<>58.94042<>76.57613<>92.35545<>103.4938<>100.2451<>103.0297
1456,3,Lamotrigine,7.889662<>6.961466<>4.640978<>3.248684<>2.784587<>1.856391<>6.033271<>6.961466<>5.569173<>6.033271<>6.961466<>9.746053<>15.31523<>15.77932<>25.52538<>32.02275<>54.76354<>96.99644<>152.2241<>197.2415<>234.8335<>255.7179<>287.2765<>305.8404<>325.7966
1457,3,ZM 336372,5.569173<>6.497369<>4.17688<>4.640978<>5.105075<>4.17688<>5.569173<>6.497369<>7.889662<>7.889662<>11.13835<>14.85113<>19.49211<>25.98948<>45.01748<>64.04549<>98.38873<>114.1681<>142.0139<>170.3239<>211.1645<>246.4359<>277.0664<>320.6916<>364.7809
1458,3,Pravastatin sodium,1.856391<>3.248684<>1.856391<>1.856391<>2.320489<>2.784587<>3.248684<>4.640978<>6.033271<>4.17688<>4.640978<>8.817858<>18.56391<>24.13308<>23.66899<>30.63045<>57.08403<>70.54286<>100.7092<>137.837<>164.7547<>199.0979<>238.0822<>278.9228<>309.5532
1459,3,AZ 3146,2.320489<>2.320489<>2.320489<>1.392293<>3.248684<>4.640978<>12.06654<>16.70752<>20.8844<>40.37651<>53.37124<>78.43253<>103.4938<>133.1961<>179.6058<>204.6671<>246.4359<>253.3974<>310.0173<>369.4218<>401.9087<>434.8596<>456.2081<>463.6337<>475.2361
1460,3,Solifenacin succinate,4.17688<>4.640978<>3.248684<>6.497369<>7.425564<>6.497369<>5.569173<>4.17688<>6.033271<>9.281956<>9.281956<>12.53064<>18.56391<>20.8844<>18.09981<>15.77932<>22.27669<>32.02275<>45.94568<>70.54286<>91.89136<>107.2066<>131.8038<>154.5446<>180.9981
1461,3,CHIR-98014,4.17688<>4.17688<>2.784587<>2.320489<>1.856391<>6.033271<>9.281956<>23.20489<>30.63045<>39.44831<>49.19436<>73.32745<>98.38873<>131.8038<>164.2906<>177.7495<>198.6339<>233.4412<>241.7949<>253.3974<>285.4201<>312.8019<>336.0068<>368.9577<>392.6267
1462,3,Epinephrine HCl,2.784587<>1.856391<>0.9281955<>1.856391<>0.9281955<>1.392293<>2.784587<>1.392293<>4.17688<>10.67425<>10.67425<>11.60244<>16.70752<>20.4203<>24.59718<>40.8406<>54.76354<>77.50433<>126.6987<>161.9701<>207.9158<>252.9333<>280.7791<>312.3378<>362.4604
1463,3,Empty,7.889662<>5.569173<>3.712782<>2.320489<>0.9281955<>2.784587<>2.320489<>7.425564<>8.35376<>19.49211<>6.961466<>6.033271<>10.67425<>16.70752<>16.70752<>30.16636<>51.97895<>76.57613<>104.422<>145.7267<>182.8545<>203.7389<>227.872<>247.3641<>264.5357
1464,3,Empty,2.320489<>3.712782<>2.320489<>0.9281955<>2.320489<>2.784587<>2.320489<>5.105075<>6.497369<>9.281956<>12.53064<>14.85113<>20.8844<>17.17162<>27.38177<>34.80733<>52.90715<>88.64268<>140.6216<>213.485<>275.21<>317.4429<>368.0295<>430.6827<>492.8718
1465,3,Varlitinib,12.53064<>11.60244<>9.281956<>8.817858<>7.889662<>5.105075<>5.105075<>5.569173<>8.35376<>8.35376<>11.60244<>13.92293<>14.38703<>19.02801<>20.8844<>22.74079<>24.59718<>31.09455<>46.87387<>72.39925<>96.06824<>142.9421<>191.2083<>246.9<>332.7581
1466,3,Dexmedetomidine,8.817858<>5.569173<>3.712782<>3.248684<>4.17688<>4.17688<>3.248684<>5.105075<>6.961466<>9.746053<>16.70752<>17.63572<>24.59718<>25.06128<>23.66899<>37.12782<>48.26617<>74.71974<>120.2013<>190.7442<>234.8335<>301.1995<>354.1066<>390.7703<>431.1468
1467,3,Dinaciclib (SCH727965),6.961466<>5.105075<>4.640978<>4.17688<>6.497369<>12.53064<>15.77932<>18.56391<>15.31523<>16.24342<>13.92293<>17.17162<>16.70752<>15.77932<>20.4203<>21.3485<>25.52538<>30.63045<>38.52011<>47.80207<>60.79681<>70.54286<>85.85809<>93.28365<>103.9579
1468,3,Moguisteine,11.13835<>7.889662<>5.569173<>3.248684<>4.640978<>6.033271<>4.17688<>8.35376<>6.497369<>7.889662<>9.281956<>8.35376<>13.45884<>16.24342<>14.38703<>14.85113<>19.9562<>25.06128<>35.27143<>50.58666<>73.79154<>91.89136<>111.3835<>128.091<>159.6496
1469,3,PF-5274857,3.248684<>4.640978<>3.248684<>6.033271<>5.105075<>6.033271<>6.033271<>6.033271<>5.569173<>4.640978<>8.35376<>6.497369<>9.281956<>12.06654<>15.31523<>15.77932<>24.59718<>41.7688<>64.04549<>78.89662<>94.67594<>132.2679<>158.2573<>174.5008<>187.4955
1470,3,Trimethoprim,4.17688<>2.320489<>2.320489<>1.856391<>0.9281955<>0.9281955<>0.9281955<>1.392293<>1.856391<>1.856391<>2.784587<>2.784587<>2.784587<>5.105075<>12.53064<>14.85113<>16.70752<>25.06128<>25.98948<>51.51485<>60.79681<>65.43778<>90.49906<>89.10677<>102.1015
1471,3,A-803467,5.569173<>5.569173<>5.569173<>5.105075<>4.640978<>4.640978<>3.712782<>5.569173<>6.033271<>5.569173<>9.281956<>8.817858<>7.425564<>12.06654<>12.53064<>13.45884<>31.09455<>52.90715<>77.96842<>96.53233<>120.2013<>132.732<>162.4342<>176.3571<>204.203
1472,3,Darifenacin HBr,6.033271<>4.17688<>4.17688<>2.784587<>2.320489<>3.248684<>2.784587<>6.033271<>5.569173<>6.033271<>8.35376<>23.66899<>22.74079<>31.55865<>36.19963<>59.40451<>67.75828<>110.9194<>129.0192<>165.6829<>187.0314<>210.7004<>240.8667<>255.2538<>272.4254
1473,3,WP1066,8.817858<>8.35376<>7.889662<>7.425564<>4.640978<>5.105075<>5.569173<>7.425564<>8.817858<>10.21015<>14.38703<>7.889662<>12.53064<>14.38703<>11.60244<>15.77932<>30.16636<>43.16109<>62.1891<>101.1733<>118.809<>132.732<>136.9088<>144.7985<>182.8545
1474,3,Ethynodiol diacetate,6.033271<>5.569173<>2.320489<>1.856391<>2.784587<>4.17688<>5.105075<>5.105075<>11.13835<>10.21015<>12.99474<>9.281956<>14.38703<>19.49211<>21.3485<>31.55865<>43.16109<>45.01748<>64.50959<>113.704<>150.3677<>185.6391<>206.9876<>223.6951<>242.259
1475,3,GDC-0068,5.569173<>8.817858<>8.817858<>9.746053<>7.889662<>7.889662<>9.281956<>4.17688<>5.105075<>9.746053<>7.425564<>11.13835<>16.24342<>17.17162<>32.48684<>36.66372<>51.05075<>74.25565<>94.67594<>104.422<>118.3449<>132.2679<>138.7652<>137.837<>145.7267
1476,3,Atomoxetine HCl,3.712782<>5.105075<>3.712782<>5.569173<>5.569173<>4.17688<>4.17688<>5.105075<>8.35376<>6.497369<>9.746053<>10.21015<>15.77932<>19.49211<>22.27669<>28.30996<>47.80207<>62.1891<>76.11204<>107.2066<>143.4062<>165.6829<>178.2135<>189.3519<>199.562
1477,3,CI994 (Tacedinaline),5.105075<>5.569173<>3.712782<>4.17688<>2.784587<>2.320489<>1.856391<>1.392293<>8.35376<>8.817858<>7.889662<>14.38703<>14.38703<>15.77932<>17.63572<>26.45357<>29.70226<>31.09455<>43.16109<>46.87387<>64.04549<>58.47632<>61.725<>63.1173<>69.61466
1478,3,Azatadine dimaleate,6.497369<>8.35376<>5.105075<>3.248684<>4.17688<>4.17688<>6.033271<>7.425564<>8.35376<>10.67425<>7.425564<>11.13835<>17.63572<>16.70752<>19.9562<>26.91767<>48.26617<>69.61466<>105.3502<>139.2293<>186.1032<>200.9543<>230.6566<>269.1767<>289.597
1479,3,Torin 1,6.033271<>6.497369<>5.569173<>13.92293<>45.48158<>66.83008<>103.9579<>137.837<>162.4342<>189.3519<>218.1259<>236.2258<>239.9386<>233.9053<>221.3746<>195.8493<>180.0699<>172.1803<>148.9754<>148.5113<>138.7652<>128.5551<>121.5936<>122.0577<>127.6269
1480,3,Triflusal,3.248684<>2.784587<>1.856391<>1.392293<>2.784587<>2.320489<>4.17688<>1.856391<>3.712782<>4.17688<>5.569173<>9.281956<>12.06654<>13.92293<>12.99474<>17.63572<>35.27143<>54.76354<>90.03497<>118.3449<>166.147<>186.5673<>201.4184<>246.4359<>244.1154
1481,3,Cathepsin Inhibitor 1,3.248684<>2.784587<>1.856391<>0.9281955<>2.320489<>2.784587<>3.248684<>3.712782<>2.784587<>4.640978<>5.569173<>3.712782<>8.817858<>10.21015<>19.02801<>27.84587<>47.80207<>58.94042<>86.78629<>112.7758<>129.4833<>152.6882<>159.6496<>164.2906<>187.9596
1482,3,Betulinic acid,3.712782<>3.712782<>1.856391<>2.320489<>1.856391<>2.320489<>3.712782<>5.105075<>4.640978<>1.392293<>6.033271<>5.105075<>10.21015<>12.99474<>18.09981<>24.13308<>32.02275<>43.16109<>58.01222<>77.96842<>94.21185<>94.21185<>103.9579<>98.85282<>102.1015
1483,3,StemRegenin 1 (SR1),4.17688<>4.640978<>1.392293<>0.4640978<>0.9281955<>0.9281955<>1.392293<>3.712782<>4.640978<>6.961466<>11.13835<>12.53064<>19.02801<>23.66899<>40.8406<>42.2329<>48.26617<>62.1891<>89.10677<>132.2679<>164.2906<>180.9981<>216.2696<>225.5515<>252.4692
1484,3,Mirabegron,7.889662<>6.961466<>3.248684<>3.248684<>4.640978<>6.961466<>9.281956<>6.497369<>8.817858<>9.281956<>9.281956<>13.45884<>15.77932<>24.59718<>28.77406<>38.05602<>71.00696<>80.28892<>126.6987<>191.6724<>223.6951<>247.8282<>285.8842<>334.6145<>361.9962
1485,3,U-104,10.21015<>12.53064<>7.425564<>5.569173<>3.248684<>2.784587<>3.248684<>2.320489<>3.712782<>3.712782<>6.497369<>11.60244<>17.63572<>14.38703<>13.45884<>16.70752<>32.95094<>47.80207<>67.75828<>90.49906<>118.809<>143.8703<>175.429<>189.816<>218.59
1486,3,Avanafil,5.105075<>4.640978<>3.248684<>2.784587<>0.9281955<>2.784587<>4.17688<>1.856391<>3.712782<>5.105075<>9.281956<>8.35376<>10.67425<>18.09981<>25.06128<>46.87387<>61.26091<>83.5376<>114.1681<>141.5498<>148.9754<>172.1803<>205.1312<>221.3746<>239.4744
1487,3,Empty,8.35376<>12.06654<>6.961466<>5.105075<>6.497369<>7.425564<>7.425564<>11.13835<>10.67425<>8.817858<>7.889662<>14.38703<>14.85113<>17.63572<>28.30996<>48.26617<>74.25565<>86.78629<>123.45<>174.0367<>196.7775<>224.1592<>244.5795<>273.8177<>302.1277
1488,3,Empty,1.856391<>1.856391<>0.9281955<>2.320489<>4.17688<>6.033271<>3.712782<>3.248684<>4.17688<>7.889662<>7.889662<>11.13835<>10.67425<>21.3485<>22.74079<>41.7688<>69.15057<>99.78102<>148.5113<>233.9053<>309.0891<>352.7143<>379.1679<>416.2957<>445.998
1489,3,AZD5438,13.92293<>15.31523<>11.60244<>7.425564<>8.817858<>7.889662<>12.99474<>17.17162<>16.24342<>17.17162<>19.02801<>22.74079<>25.98948<>27.84587<>32.48684<>42.69699<>45.01748<>49.19436<>64.50959<>64.50959<>70.54286<>80.75301<>85.39399<>96.99644<>110.4553
1490,3,IKK-16 (IKK Inhibitor VII),5.569173<>8.35376<>3.248684<>7.889662<>6.033271<>8.35376<>10.67425<>10.67425<>13.92293<>18.09981<>27.38177<>30.16636<>31.55865<>32.95094<>43.62519<>45.94568<>57.54812<>53.37124<>52.90715<>75.64793<>84.92989<>100.2451<>112.7758<>119.7372<>140.6216
1491,3,PNU-120596,3.712782<>2.320489<>1.856391<>4.17688<>3.248684<>3.248684<>5.105075<>4.17688<>3.712782<>2.784587<>2.784587<>3.712782<>8.817858<>17.17162<>12.06654<>17.17162<>20.4203<>39.91241<>68.68647<>101.1733<>128.091<>159.6496<>203.7389<>229.2643<>249.6846
1492,3,NU7026,8.817858<>6.497369<>6.033271<>5.105075<>4.640978<>5.105075<>5.569173<>6.497369<>5.569173<>8.35376<>9.281956<>7.425564<>8.35376<>11.13835<>22.27669<>26.45357<>30.63045<>53.37124<>76.11204<>87.25038<>115.5603<>139.6934<>188.4237<>220.4464<>270.1049
1493,3,TAK-875,10.21015<>11.13835<>14.85113<>8.817858<>9.281956<>9.746053<>6.497369<>7.425564<>10.67425<>8.35376<>7.425564<>6.497369<>11.60244<>16.24342<>23.66899<>25.06128<>25.52538<>44.08929<>75.18384<>103.0297<>120.2013<>117.8808<>155.0087<>189.3519<>206.0594
1494,3,S-Ruxolitinib (INCB018424),6.961466<>6.497369<>5.569173<>2.320489<>4.17688<>5.105075<>3.248684<>6.033271<>7.889662<>5.569173<>6.497369<>7.425564<>11.60244<>12.53064<>20.4203<>30.16636<>48.26617<>59.86861<>85.85809<>134.1243<>204.6671<>268.2485<>358.2835<>394.9472<>482.6617
1495,3,ICG-001,4.640978<>2.784587<>2.784587<>2.320489<>1.856391<>2.320489<>4.640978<>12.06654<>12.06654<>9.281956<>9.746053<>13.45884<>12.06654<>9.746053<>13.92293<>20.4203<>42.69699<>38.05602<>58.47632<>82.1453<>88.17857<>105.8143<>116.0244<>129.0192<>143.4062
1496,3,WZ811,4.17688<>2.784587<>1.856391<>0.9281955<>2.784587<>3.248684<>3.712782<>5.105075<>5.569173<>6.497369<>7.425564<>8.35376<>7.889662<>13.45884<>12.99474<>19.49211<>37.59192<>43.62519<>63.1173<>109.5271<>140.6216<>144.7985<>172.6444<>185.6391<>240.4026
1497,3,PF-00562271,5.569173<>4.640978<>5.105075<>3.248684<>1.856391<>1.392293<>1.856391<>2.320489<>2.320489<>12.53064<>23.66899<>25.06128<>40.8406<>52.44305<>61.26091<>66.83008<>88.17857<>81.21711<>116.9526<>152.6882<>158.7214<>182.3904<>204.203<>198.1698<>198.1698
1498,3,PF-4981517,9.281956<>11.60244<>4.17688<>3.248684<>1.856391<>2.784587<>3.712782<>3.712782<>4.17688<>4.17688<>4.17688<>5.569173<>6.033271<>7.889662<>10.21015<>12.53064<>26.45357<>34.34324<>54.29944<>75.64793<>99.78102<>120.6654<>140.6216<>146.1908<>166.6111
1499,3,CHIR-124,6.033271<>7.425564<>13.45884<>23.66899<>51.97895<>77.96842<>93.28365<>116.4885<>121.1295<>116.9526<>109.063<>104.8861<>97.92463<>89.10677<>84.00169<>78.89662<>77.04023<>77.50433<>76.11204<>79.82481<>75.18384<>71.47105<>67.29417<>71.47105<>73.32745
1500,3,Pifithrin-mu,4.17688<>5.105075<>1.856391<>2.320489<>0.9281955<>0.9281955<>1.856391<>1.856391<>2.784587<>3.248684<>2.784587<>4.17688<>5.569173<>6.497369<>9.281956<>19.9562<>21.8126<>45.48158<>93.74775<>129.4833<>145.2626<>148.0472<>171.7162<>188.4237<>198.1698
1501,3,Resminostat,5.569173<>5.105075<>2.320489<>6.033271<>12.06654<>23.66899<>37.12782<>67.75828<>82.60941<>84.4658<>78.43253<>77.04023<>60.79681<>65.43778<>67.29417<>72.86335<>74.71974<>95.14005<>123.9141<>143.4062<>137.3729<>151.76<>165.6829<>195.8493<>199.0979
1502,3,Amoxicillin,6.961466<>6.033271<>5.105075<>4.17688<>3.248684<>3.248684<>3.712782<>1.856391<>2.784587<>4.640978<>7.425564<>9.281956<>10.21015<>8.35376<>22.27669<>26.91767<>41.7688<>62.6532<>86.32218<>118.809<>131.8038<>158.2573<>194.457<>220.9105<>243.6513
1503,3,LY2109761,10.67425<>10.67425<>8.817858<>7.889662<>5.569173<>4.640978<>2.320489<>3.248684<>4.17688<>6.497369<>5.569173<>6.961466<>8.817858<>14.38703<>16.70752<>19.02801<>20.4203<>30.63045<>45.48158<>62.1891<>85.85809<>116.4885<>139.2293<>152.6882<>160.1137
1504,3,PMSF ,6.033271<>3.712782<>2.320489<>1.856391<>2.320489<>4.17688<>7.889662<>4.17688<>6.033271<>6.033271<>7.889662<>9.281956<>15.31523<>14.85113<>20.4203<>30.16636<>47.80207<>63.58139<>95.14005<>132.2679<>172.6444<>209.3081<>235.2976<>253.3974<>280.3151
1505,3,Nilvadipine,5.569173<>3.712782<>1.392293<>1.392293<>2.320489<>1.392293<>0.9281955<>3.248684<>4.640978<>6.497369<>9.281956<>12.06654<>16.70752<>21.8126<>30.16636<>36.66372<>57.08403<>75.64793<>119.7372<>163.3624<>184.7109<>224.1592<>263.6075<>287.2765<>290.5252
1506,3,Bepotastine Besilate,1.856391<>3.712782<>1.392293<>0<>0<>0<>0.4640978<>1.392293<>1.856391<>2.784587<>7.889662<>10.21015<>8.817858<>10.21015<>15.77932<>39.44831<>45.94568<>72.39925<>113.704<>171.7162<>197.7056<>242.259<>266.3921<>302.1277<>321.6198
1507,3,MK-8776 (SCH 900776),4.17688<>2.320489<>1.392293<>0.9281955<>4.640978<>5.569173<>9.281956<>20.4203<>32.95094<>51.05075<>66.83008<>77.96842<>94.67594<>112.7758<>134.1243<>149.4395<>163.3624<>175.8931<>188.4237<>211.1645<>215.3414<>213.9491<>232.513<>252.9333<>255.7179
1508,3,Bosentan Hydrate,4.640978<>2.784587<>1.856391<>1.392293<>1.392293<>3.248684<>3.712782<>5.569173<>6.961466<>9.281956<>11.13835<>12.53064<>16.70752<>17.17162<>25.52538<>37.59192<>54.76354<>83.5376<>120.6654<>183.3186<>226.4797<>264.5357<>286.3483<>314.1942<>364.7809
1509,3,AZ 628,9.746053<>9.281956<>6.033271<>2.784587<>3.248684<>4.640978<>3.712782<>3.248684<>2.784587<>3.248684<>1.856391<>3.248684<>7.889662<>16.24342<>25.52538<>36.66372<>47.80207<>64.04549<>82.60941<>103.4938<>112.7758<>129.0192<>138.3011<>145.2626<>171.2521
1510,3,Diclofenac Potassium,10.67425<>6.961466<>7.889662<>6.033271<>4.640978<>2.320489<>4.17688<>3.248684<>7.889662<>10.21015<>8.35376<>7.889662<>8.35376<>12.99474<>14.38703<>29.23816<>39.44831<>34.34324<>63.58139<>122.9859<>152.6882<>169.3957<>209.7722<>213.0209<>247.3641
1511,3,Empty,6.961466<>5.105075<>2.320489<>1.392293<>2.320489<>2.320489<>3.712782<>3.248684<>4.640978<>8.35376<>16.24342<>9.281956<>17.63572<>27.38177<>44.08929<>49.19436<>58.01222<>77.04023<>115.5603<>168.0034<>210.7004<>229.7284<>254.7897<>251.541<>284.956
1512,3,Empty,6.033271<>6.497369<>5.569173<>5.105075<>4.640978<>7.889662<>10.21015<>8.817858<>9.746053<>11.60244<>15.31523<>23.66899<>19.49211<>17.63572<>31.55865<>47.80207<>73.79154<>102.5656<>167.5393<>258.5025<>341.1118<>405.6215<>451.103<>495.1923<>544.8508
1513,3,Wortmannin,10.67425<>11.13835<>6.961466<>8.35376<>9.281956<>8.817858<>7.889662<>6.961466<>9.281956<>10.21015<>11.60244<>10.67425<>19.02801<>14.38703<>23.66899<>25.06128<>28.77406<>36.66372<>49.19436<>69.15057<>112.3117<>145.7267<>195.8493<>257.1102<>346.681
1514,3,Foscarnet Sodium,9.746053<>5.105075<>4.640978<>5.105075<>3.712782<>4.17688<>6.033271<>8.35376<>7.889662<>8.817858<>11.60244<>15.77932<>21.8126<>18.56391<>31.55865<>47.80207<>67.29417<>76.57613<>138.3011<>205.1312<>310.0173<>357.3553<>433.4673<>468.2747<>523.0382
1515,3,Dovitinib (TKI-258) Dilactic Acid  ,5.105075<>4.17688<>4.640978<>6.497369<>7.425564<>8.35376<>8.817858<>8.35376<>12.06654<>14.85113<>22.27669<>32.48684<>41.7688<>46.40978<>55.69173<>58.94042<>70.54286<>81.68121<>85.39399<>80.75301<>69.61466<>75.18384<>75.64793<>74.25565<>73.79154
1516,3,Nadifloxacin ,13.45884<>10.21015<>6.961466<>5.105075<>4.17688<>5.569173<>6.961466<>6.961466<>6.033271<>6.497369<>6.497369<>10.21015<>20.8844<>10.67425<>13.92293<>18.56391<>32.95094<>48.73027<>63.1173<>103.9579<>130.8756<>165.2188<>190.7442<>248.2923<>292.8457
1517,3,GW842166X,7.425564<>6.961466<>3.248684<>3.712782<>4.17688<>1.856391<>3.248684<>4.640978<>4.640978<>5.569173<>5.105075<>8.35376<>10.21015<>12.53064<>16.70752<>22.27669<>38.05602<>46.87387<>67.29417<>105.8143<>142.478<>164.7547<>182.3904<>213.485<>251.0769
1518,3,Biotin (Vitamin B7),8.35376<>6.961466<>4.640978<>6.033271<>6.033271<>6.497369<>9.746053<>12.06654<>9.281956<>8.35376<>11.60244<>11.60244<>12.53064<>11.13835<>14.85113<>20.8844<>26.45357<>29.70226<>57.54812<>103.0297<>133.1961<>139.2293<>184.2468<>208.3799<>253.3974
1519,3,Laquinimod,6.961466<>6.497369<>6.033271<>2.784587<>6.033271<>7.425564<>6.961466<>11.60244<>13.45884<>12.99474<>12.06654<>9.746053<>12.53064<>14.38703<>19.02801<>23.66899<>33.41504<>42.69699<>81.21711<>137.837<>186.5673<>229.2643<>267.3203<>329.9735<>394.4831
1520,3,Tripelennamine HCl,6.033271<>6.961466<>6.497369<>4.640978<>3.712782<>3.248684<>3.712782<>3.712782<>10.21015<>10.67425<>11.13835<>11.60244<>13.92293<>13.45884<>17.63572<>26.91767<>46.40978<>60.33271<>98.85282<>148.5113<>206.5235<>247.8282<>286.3483<>324.4043<>381.9525
1521,3,Lonafarnib,3.248684<>3.712782<>2.784587<>1.392293<>4.17688<>2.784587<>3.712782<>4.17688<>7.425564<>4.640978<>7.889662<>9.746053<>19.02801<>27.38177<>31.09455<>44.55339<>57.54812<>62.6532<>77.50433<>108.1348<>149.4395<>169.8598<>221.3746<>227.872<>261.287
1522,3,Sertaconazole nitrate,6.961466<>8.35376<>6.033271<>5.569173<>4.640978<>4.640978<>4.17688<>3.712782<>4.640978<>6.033271<>2.784587<>2.784587<>3.712782<>10.67425<>19.49211<>27.38177<>36.66372<>34.80733<>64.50959<>118.809<>149.4395<>190.2801<>236.2258<>240.4026<>279.3869
1523,3,MPEP,6.961466<>7.889662<>5.105075<>5.105075<>3.248684<>4.17688<>6.497369<>7.425564<>7.889662<>8.817858<>9.281956<>10.67425<>12.53064<>12.06654<>19.02801<>25.06128<>49.19436<>66.36598<>117.4167<>156.8651<>174.0367<>192.6006<>227.4079<>281.2433<>314.1942
1524,3,Betahistine 2HCl,2.320489<>2.320489<>1.392293<>0.4640978<>0.4640978<>0.4640978<>1.856391<>4.17688<>3.248684<>6.033271<>3.712782<>7.889662<>8.817858<>12.99474<>27.84587<>32.48684<>55.69173<>82.1453<>137.3729<>202.8107<>217.6618<>235.7617<>259.4307<>281.7073<>319.2993
1525,3,AM251,3.712782<>4.17688<>1.856391<>0.9281955<>1.856391<>1.392293<>2.784587<>7.425564<>9.746053<>10.67425<>12.06654<>18.56391<>17.63572<>19.49211<>25.06128<>43.62519<>74.71974<>94.67594<>150.3677<>222.7669<>289.1329<>313.7301<>376.8474<>432.5391<>489.1591
1526,3,(+;-)-Octopamine HCl,3.712782<>1.392293<>0.9281955<>2.784587<>2.784587<>3.712782<>2.784587<>3.248684<>5.569173<>6.961466<>10.67425<>12.06654<>16.24342<>23.20489<>36.66372<>36.66372<>46.87387<>68.68647<>120.2013<>167.5393<>210.2363<>240.4026<>281.7073<>317.4429<>393.5549
1527,3,JNJ-1661010,5.569173<>4.17688<>2.784587<>6.497369<>2.320489<>3.248684<>4.640978<>4.640978<>5.569173<>8.35376<>12.53064<>15.31523<>20.8844<>17.63572<>26.45357<>35.73553<>50.12256<>60.79681<>80.75301<>123.45<>168.0034<>182.3904<>203.2748<>179.6058<>200.9543
1528,3,Trifluoperazine 2HCl,3.248684<>2.320489<>1.856391<>1.392293<>1.392293<>1.392293<>1.856391<>2.784587<>3.712782<>5.569173<>8.35376<>14.85113<>16.70752<>17.63572<>23.66899<>37.12782<>42.69699<>64.04549<>103.0297<>127.6269<>187.4955<>233.4412<>284.956<>318.3711<>353.6425
1529,3,SB269970 HCl,3.248684<>4.17688<>1.856391<>1.856391<>2.784587<>3.248684<>3.248684<>6.033271<>6.033271<>6.961466<>9.746053<>10.21015<>8.817858<>17.17162<>28.30996<>38.98421<>58.01222<>65.90189<>92.81956<>145.2626<>186.1032<>214.8773<>248.7564<>258.5025<>307.2327
1530,3,Triptolide (PG490),7.425564<>8.817858<>7.889662<>5.569173<>7.425564<>13.92293<>18.56391<>19.9562<>23.66899<>23.66899<>23.66899<>30.63045<>40.37651<>40.37651<>48.26617<>51.97895<>60.79681<>73.32745<>91.42726<>102.5656<>114.6321<>138.7652<>149.9036<>169.3957<>187.0314
1531,3,Golvatinib (E7050),5.569173<>4.640978<>2.784587<>8.817858<>16.24342<>17.63572<>22.74079<>25.98948<>25.06128<>26.45357<>24.13308<>27.84587<>26.45357<>32.02275<>34.80733<>38.52011<>34.34324<>29.70226<>25.52538<>35.27143<>37.12782<>42.69699<>48.26617<>47.33797<>72.86335
1532,3,Acebutolol HCl,4.17688<>3.248684<>4.17688<>2.320489<>1.392293<>1.856391<>4.17688<>3.712782<>6.033271<>6.033271<>7.425564<>7.889662<>20.4203<>22.27669<>26.45357<>25.52538<>41.7688<>49.65846<>75.64793<>123.45<>177.7495<>213.0209<>265.4639<>275.21<>310.0173
1533,3,WHI-P154,11.13835<>10.67425<>6.033271<>5.569173<>5.105075<>4.17688<>2.784587<>3.712782<>4.17688<>3.712782<>3.712782<>4.17688<>5.569173<>13.45884<>11.13835<>14.38703<>21.3485<>28.30996<>41.3047<>59.40451<>91.42726<>122.9859<>166.147<>192.6006<>238.5462
