,expId,Compound,tempNLSDf
457,3,Erythromycin,293.3098<>333.6863<>364.3167<>425.5777<>496.5846<>545.779<>610.2886<>674.334<>708.2132<>747.6615<>757.8716<>781.0765<>833.9837<>834.9119<>816.8121<>811.707<>786.6457<>783.397<>767.6177<>775.9715<>752.3025<>732.3463<>716.567<>719.8156<>644.1677
458,3,Menadione,127.1628<>148.5113<>178.2135<>214.8773<>249.2205<>277.5305<>333.6863<>372.2064<>414.9034<>451.103<>506.3307<>549.4918<>624.2115<>657.1624<>675.7264<>663.6598<>730.954<>695.2184<>661.8034<>714.2465<>654.3779<>640.4549<>621.891<>609.8245<>616.7859
459,3,Ketoprofen ,118.809<>135.9807<>161.9701<>203.7389<>235.2976<>262.6794<>312.3378<>373.1346<>421.8649<>473.8438<>516.5408<>566.1993<>626.0679<>678.5109<>680.8314<>659.947<>734.6667<>767.6177<>720.2797<>756.0153<>712.8542<>693.8262<>654.842<>646.9523<>626.9961
460,3,Rimantadine ,124.3782<>145.7267<>165.6829<>206.0594<>234.3694<>257.1102<>316.9788<>361.5322<>379.1679<>435.7878<>463.6337<>491.0154<>560.166<>522.11<>558.7737<>606.1117<>644.6318<>641.8472<>650.6651<>669.229<>644.1677<>700.3235<>723.5284<>712.8542<>675.7264
461,3,Phenylbutazone ,269.6408<>279.3869<>336.4709<>377.7756<>447.8543<>509.1153<>579.194<>643.2395<>697.5389<>748.5897<>785.2534<>809.3865<>829.3427<>826.0941<>818.6685<>865.5424<>859.9731<>782.0048<>811.2429<>782.9329<>769.9382<>736.9872<>687.3288<>697.5389<>652.9855
462,3,Sarafloxacin HCl,234.8335<>265.928<>310.4814<>361.0681<>414.4393<>486.8386<>551.8123<>607.9681<>672.4777<>722.1361<>727.2412<>756.9435<>783.8611<>788.038<>753.6948<>828.4145<>821.9172<>762.5126<>723.9925<>666.4444<>691.9698<>701.7158<>666.4444<>643.7036<>638.5985
463,3,Loteprednol etabonate,235.7617<>261.287<>295.6303<>349.9297<>388.4498<>440.8929<>489.1591<>565.2711<>635.814<>668.3008<>697.0748<>692.8979<>746.7333<>762.5126<>760.1921<>814.4916<>872.9679<>839.0887<>842.8016<>778.756<>775.0433<>757.8716<>720.7438<>684.0801<>666.9085
464,3,Fluticasone propionate ,239.4744<>263.1434<>297.0226<>345.2887<>378.2397<>432.075<>488.6949<>559.7019<>594.9733<>670.1572<>749.5179<>782.0048<>849.763<>861.3655<>858.5809<>827.4863<>812.6352<>736.9872<>782.9329<>763.4409<>749.982<>702.644<>680.8314<>614.4655<>635.814
465,3,Disulfiram ,234.3694<>249.6846<>281.7073<>317.907<>349.4656<>402.8369<>469.2029<>526.2869<>575.4813<>643.2395<>680.3673<>685.9365<>721.6721<>759.264<>776.4355<>796.3918<>818.2043<>828.8786<>730.0258<>789.8944<>697.0748<>652.5215<>690.1134<>652.0574<>642.3113
466,3,PF-573228,238.0822<>237.154<>288.6688<>318.3711<>332.294<>381.4884<>422.7931<>454.3517<>437.6442<>459.4568<>478.0207<>481.2694<>530.4637<>511.4357<>538.8175<>541.6021<>554.5969<>578.7299<>564.807<>604.2553<>583.3709<>614.9296<>600.5425<>604.2553<>602.863
467,3,Hydrocortisone ,272.4254<>305.3763<>340.1837<>405.6215<>458.5286<>513.2921<>599.1502<>663.1957<>705.8927<>768.5459<>763.9049<>798.2482<>886.4268<>793.1431<>842.8016<>829.3427<>801.9609<>738.8436<>758.3358<>741.6282<>676.6545<>721.2079<>662.7316<>667.3726<>658.0906
468,3,Urapidil HCl,207.4517<>241.3308<>264.9998<>319.2993<>362.9245<>432.5391<>487.3026<>556.9173<>635.3499<>660.4111<>706.3568<>734.6667<>739.7719<>776.8997<>839.5529<>845.122<>882.7139<>825.1658<>770.8664<>776.4355<>757.8716<>706.3568<>705.4286<>729.0976<>685.9365
469,3,Hydrochlorothiazide,229.7284<>260.8229<>287.2765<>347.1451<>396.8036<>447.8543<>513.2921<>574.0889<>637.6703<>682.2237<>687.7929<>757.4075<>793.6072<>830.735<>875.2884<>789.8944<>827.9504<>835.8401<>784.7893<>789.4303<>814.0275<>755.5511<>747.1974<>752.3025<>724.4566
470,3,Aspartame,218.59<>242.7231<>284.4919<>329.0453<>372.2064<>434.3955<>501.6897<>577.8017<>633.0294<>672.4777<>696.1467<>703.1081<>736.5231<>759.264<>771.7946<>843.2656<>824.2376<>744.4128<>823.7736<>763.4409<>738.3796<>765.7613<>744.8769<>687.7929<>660.4111
471,3,Zalcitabine,247.3641<>275.21<>330.9017<>404.2292<>447.3903<>496.1205<>560.166<>639.0626<>697.0748<>710.9978<>741.6282<>777.8279<>803.3532<>847.4425<>861.8295<>860.4373<>849.2989<>809.3865<>811.2429<>781.5406<>803.3532<>738.8436<>779.6843<>772.7228<>746.7333
472,3,Doxifluridine,235.2976<>260.3589<>303.5199<>338.7914<>395.8754<>463.6337<>517.0049<>584.7632<>642.3113<>665.9803<>699.8594<>709.6055<>759.264<>794.5354<>779.2202<>766.6895<>834.4478<>723.5284<>743.9487<>757.4075<>724.4566<>660.8752<>626.9961<>674.7982<>632.1011
473,3,Methylprednisolone,283.5638<>312.8019<>368.0295<>423.2572<>453.4235<>528.6074<>592.1888<>654.3779<>707.7491<>726.7771<>749.0538<>771.3305<>867.8629<>825.6299<>815.4198<>756.0153<>767.6177<>760.6563<>765.2972<>737.9155<>640.4549<>644.1677<>648.3446<>604.7194<>604.7194
474,3,Terazosin HCl ,292.3816<>338.7914<>376.8474<>411.1906<>469.6669<>519.3254<>606.5758<>670.1572<>715.1747<>768.5459<>744.4128<>792.679<>814.0275<>802.425<>836.7682<>817.2762<>866.9346<>812.1711<>799.6404<>779.6843<>812.1711<>719.3516<>763.9049<>655.7701<>644.6318
475,3,Rifabutin ,266.8562<>293.3098<>345.7528<>418.1521<>467.3465<>528.1432<>604.2553<>659.4829<>721.2079<>761.1204<>761.5844<>762.0485<>766.6895<>764.369<>833.9837<>804.7455<>739.7719<>794.5354<>763.9049<>769.9382<>736.0591<>745.8051<>714.7106<>718.8875<>688.7211
476,3,Argatroban,232.0489<>267.3203<>291.4534<>352.7143<>395.8754<>461.3132<>541.6021<>636.7421<>691.5057<>702.644<>755.5511<>785.7175<>836.7682<>839.0887<>803.3532<>801.4968<>859.5091<>787.1098<>783.8611<>790.3585<>715.1747<>707.285<>696.6108<>721.6721<>685.9365
477,3,Rifapentine ,270.569<>316.9788<>361.9962<>415.3675<>468.7387<>527.6791<>621.4269<>704.0363<>722.1361<>761.5844<>783.397<>757.8716<>768.0818<>814.9557<>787.1098<>788.9662<>777.8279<>825.1658<>765.2972<>721.6721<>693.3621<>745.341<>752.7666<>685.9365<>642.7754
478,3,Duloxetine HCl,131.8038<>143.8703<>169.3957<>197.7056<>234.3694<>271.9613<>316.5147<>368.0295<>416.7598<>474.3079<>532.3201<>575.0172<>631.173<>628.3884<>664.588<>698.0031<>753.6948<>811.2429<>780.6124<>811.707<>762.5126<>731.4181<>792.679<>772.2587<>732.8104
479,3,JSH-23,117.4167<>133.6602<>157.3291<>190.2801<>221.8387<>252.0051<>311.8737<>362.9245<>414.4393<>450.1748<>488.2309<>545.779<>592.6528<>606.1117<>635.3499<>691.0416<>656.6984<>785.7175<>690.1134<>704.0363<>693.8262<>663.6598<>744.8769<>659.947<>682.6878
480,3,Tenovin-1,229.7284<>257.1102<>308.1609<>341.1118<>375.9192<>414.4393<>445.0698<>454.3517<>449.7107<>446.9261<>446.4621<>457.1363<>440.8929<>437.1801<>401.4446<>408.406<>391.2344<>364.7809<>377.7756<>361.9962<>347.6092<>357.8194<>341.1118<>337.8632<>343.4323
481,3,PHA-793887,291.9175<>313.7301<>333.2222<>354.5707<>381.4884<>393.0908<>409.3342<>416.7598<>423.7213<>431.1468<>424.1854<>433.9314<>426.9699<>411.1906<>416.2957<>397.7318<>390.3062<>385.2011<>369.8859<>356.8912<>359.6758<>323.0121<>301.1995<>289.597<>271.0331
482,3,Oxytetracycline (Terramycin),145.2626<>174.5008<>196.7775<>235.7617<>269.1767<>293.7739<>342.9683<>379.632<>420.0085<>464.0978<>502.1538<>544.3867<>615.8577<>657.6265<>675.7264<>671.0854<>701.2517<>724.9207<>761.5844<>760.1921<>774.5792<>686.4006<>708.2132<>670.6213<>698.0031
483,3,Cephalexin,109.5271<>123.45<>150.3677<>184.7109<>220.9105<>257.1102<>285.8842<>328.1171<>369.8859<>426.9699<>469.2029<>494.2641<>509.1153<>572.6967<>569.912<>559.2378<>665.5162<>679.9033<>691.0416<>735.1309<>743.0205<>686.8647<>691.0416<>645.56<>651.5933
484,3,Simvastatin ,127.1628<>151.2959<>160.5778<>218.59<>258.9666<>280.3151<>318.3711<>370.8141<>411.6547<>458.5286<>515.1485<>535.5688<>606.1117<>613.0732<>655.306<>691.9698<>733.7386<>742.0923<>769.4741<>861.8295<>898.9574<>871.1115<>862.2936<>901.7419<>878.537
485,3,Natamycin ,256.6461<>278.9228<>329.0453<>378.7038<>445.5338<>517.469<>587.0837<>650.201<>691.0416<>727.2412<>704.5004<>754.1589<>763.9049<>820.0607<>789.4303<>827.9504<>800.1046<>736.5231<>800.1046<>745.8051<>748.5897<>662.2675<>635.814<>638.5985<>660.4111
486,3,Aciclovir,76.11204<>77.50433<>86.32218<>112.7758<>133.1961<>167.0752<>187.9596<>229.7284<>265.928<>302.1277<>333.6863<>392.6267<>452.9594<>481.7335<>507.723<>563.4147<>640.919<>693.8262<>700.3235<>695.6826<>704.9645<>713.7823<>749.982<>708.2132<>743.4846
487,3,Hesperadin,290.9893<>255.7179<>264.5357<>247.3641<>247.8282<>248.2923<>232.9771<>203.7389<>190.2801<>161.0419<>145.2626<>119.7372<>103.4938<>70.07877<>55.69173<>52.44305<>43.62519<>46.87387<>44.08929<>41.3047<>35.27143<>37.12782<>36.19963<>33.87914<>35.73553
488,3,Oxfendazole,101.1733<>107.6707<>126.2346<>153.1523<>176.8212<>206.9876<>247.8282<>299.343<>345.7528<>404.6933<>435.7878<>481.2694<>560.6301<>575.9453<>591.7247<>603.7912<>668.3008<>687.3288<>710.5337<>679.4391<>688.257<>677.1187<>703.5722<>709.1414<>734.6667
489,3,Telaprevir (VX-950),239.9386<>272.4254<>302.1277<>342.9683<>379.1679<>452.0312<>501.2256<>549.0276<>615.8577<>653.4496<>674.334<>725.8489<>750.9102<>784.7893<>800.5687<>847.9066<>935.157<>790.8226<>764.8331<>764.369<>747.6615<>731.8822<>689.6493<>707.285<>653.9138
490,3,Lomustine ,260.8229<>292.3816<>341.576<>388.4498<>435.3237<>499.8333<>579.194<>639.5267<>709.6055<>756.0153<>752.3025<>777.3638<>817.7403<>824.7017<>762.0485<>781.0765<>815.8839<>723.5284<>719.3516<>736.0591<>715.6387<>670.1572<>680.3673<>714.7106<>632.5652
491,3,Pimobendan,229.2643<>239.0103<>264.0716<>297.9508<>344.8246<>392.6267<>444.6057<>495.1923<>540.6739<>608.4322<>643.2395<>686.8647<>739.7719<>780.6124<>783.397<>784.7893<>843.2656<>846.9785<>863.2219<>887.819<>898.9574<>820.0607<>811.2429<>848.8348<>813.5634
492,3,Pefloxacin Mesylate,193.0647<>210.7004<>235.7617<>272.8895<>311.8737<>374.0628<>430.2186<>486.8386<>536.497<>565.7352<>601.0066<>663.6598<>714.2465<>715.1747<>765.7613<>762.5126<>794.9995<>778.756<>780.6124<>776.8997<>775.9715<>750.4461<>678.5109<>660.8752<>667.3726
493,3,PD318088,252.0051<>274.7459<>314.1942<>366.1731<>420.0085<>460.385<>510.9716<>554.1328<>607.504<>627.4602<>656.2343<>698.9312<>762.9767<>762.5126<>777.3638<>819.1326<>680.8314<>861.8295<>841.8734<>863.2219<>801.9609<>782.4688<>737.9155<>754.1589<>702.1799
494,3,Ganciclovir,190.7442<>210.7004<>252.9333<>299.8072<>328.5812<>386.5934<>452.4953<>524.4305<>574.0889<>607.0399<>674.334<>706.3568<>774.5792<>770.4023<>761.1204<>788.5021<>812.1711<>820.0607<>821.9172<>804.2814<>772.2587<>739.7719<>740.7<>748.5897<>728.6335
495,3,Candesartan ,224.6233<>248.7564<>297.9508<>335.5427<>388.9139<>435.3237<>498.441<>567.1275<>631.173<>664.588<>690.5775<>751.8384<>734.2027<>819.5967<>820.0607<>803.8173<>854.404<>818.6685<>833.5196<>782.4688<>787.1098<>792.2149<>707.285<>698.0031<>719.8156
496,3,Carbidopa,234.3694<>253.8615<>290.9893<>335.0786<>367.5654<>442.2852<>515.1485<>585.2273<>628.8525<>657.1624<>676.6545<>722.1361<>756.9435<>766.2254<>742.0923<>729.5617<>764.8331<>747.1974<>690.1134<>678.0468<>688.7211<>701.7158<>631.173<>667.8367<>643.7036
497,3,Cefdinir ,269.6408<>312.3378<>349.9297<>410.2624<>455.2799<>548.5635<>605.6476<>677.1187<>729.0976<>780.6124<>787.1098<>806.1378<>830.735<>855.3322<>793.6072<>766.2254<>825.1658<>856.2604<>733.2745<>739.7719<>725.8489<>698.0031<>667.3726<>626.9961<>615.3936
498,3,Vitamin B12,231.5848<>252.0051<>280.3151<>337.8632<>394.019<>442.7493<>495.1923<>550.42<>609.3604<>678.5109<>720.7438<>736.9872<>779.2202<>786.6457<>739.3077<>742.0923<>803.8173<>801.0328<>813.5634<>738.8436<>731.8822<>665.9803<>710.0696<>642.7754<>588.9401
499,3,Riluzole,148.9754<>172.1803<>191.2083<>223.231<>264.9998<>297.0226<>347.1451<>382.8806<>459.4568<>496.5846<>537.4252<>594.9733<>626.9961<>661.8034<>696.1467<>722.1361<>745.8051<>754.1589<>741.1641<>763.9049<>775.5074<>686.8647<>652.9855<>698.4672<>706.8209
500,3,Tropicamide,271.9613<>311.4096<>365.709<>429.7545<>490.5513<>559.2378<>619.1064<>688.7211<>746.7333<>788.5021<>825.6299<>817.2762<>853.4758<>864.6141<>806.6019<>870.6474<>879.4653<>816.8121<>738.8436<>784.7893<>739.3077<>696.6108<>675.2623<>655.7701<>651.1292
501,3,Ethinyl Estradiol,291.9175<>323.4761<>368.0295<>414.9034<>471.5233<>542.9944<>617.2501<>675.7264<>705.4286<>766.2254<>798.2482<>805.6737<>839.0887<>872.9679<>908.7034<>890.1395<>902.2061<>852.0835<>861.8295<>783.397<>745.8051<>780.1484<>746.7333<>775.9715<>739.3077
502,3,Irsogladine,122.5218<>134.5883<>155.0087<>196.3134<>238.0822<>274.2818<>331.8299<>410.2624<>441.357<>481.7335<>554.1328<>616.3218<>637.2062<>704.9645<>681.7596<>717.0311<>800.1046<>827.4863<>848.3707<>807.9942<>743.4846<>784.7893<>688.7211<>696.1467<>639.9908
503,3,IOWH032,140.1575<>158.2573<>179.1417<>223.231<>252.0051<>302.1277<>365.2449<>407.9419<>436.2519<>491.9436<>562.0224<>618.6423<>692.4339<>690.1134<>674.334<>776.4355<>799.6404<>831.6632<>779.2202<>833.5196<>772.2587<>854.404<>836.3042<>692.4339<>762.0485
504,3,Caffeic Acid Phenethyl Ester,210.7004<>225.5515<>258.0384<>319.2993<>359.2117<>404.6933<>467.8105<>534.6406<>611.6808<>659.0189<>705.8927<>745.8051<>814.4916<>810.7788<>833.0555<>785.2534<>827.4863<>749.5179<>706.3568<>726.7771<>701.7158<>638.1345<>699.3953<>638.1345<>631.173
505,3,Amphotericin B ,263.6075<>304.9122<>372.2064<>416.7598<>465.9542<>523.5023<>598.6861<>665.5162<>695.6826<>730.0258<>794.9995<>786.6457<>807.9942<>818.6685<>840.9451<>852.0835<>757.4075<>702.644<>692.4339<>703.5722<>722.6002<>710.0696<>693.8262<>673.8699<>649.7369
506,3,Methoxsalen,93.74775<>119.7372<>133.6602<>163.8265<>199.0979<>231.1207<>271.4972<>332.7581<>355.4989<>416.7598<>446.4621<>531.392<>565.2711<>599.1502<>633.9576<>638.1345<>685.4724<>737.4514<>666.4444<>759.264<>704.9645<>687.7929<>680.3673<>670.1572<>643.2395
507,3,Ketorolac,116.0244<>135.9807<>161.9701<>213.0209<>237.154<>271.4972<>318.8352<>381.9525<>429.7545<>468.2747<>528.1432<>557.8455<>625.6038<>597.7579<>637.2062<>631.6371<>700.7877<>654.842<>624.6756<>645.0959<>696.6108<>640.919<>585.2273<>600.0784<>573.6248
508,3,Primidone ,107.6707<>124.3782<>142.9421<>187.4955<>216.2696<>243.1872<>290.0611<>343.8965<>388.9139<>439.9647<>470.131<>522.5741<>573.6248<>590.7964<>629.7807<>639.5267<>735.1309<>730.4899<>690.1134<>698.4672<>748.1256<>769.01<>698.4672<>651.1292<>660.8752
509,3,Ezetimibe ,257.5742<>277.9946<>323.9402<>391.2344<>451.103<>503.5461<>565.7352<>627.9243<>684.5442<>766.6895<>732.8104<>805.2097<>823.7736<>807.9942<>843.7297<>816.348<>883.178<>832.5914<>784.3253<>835.376<>771.3305<>699.8594<>712.8542<>719.8156<>693.3621
510,3,Methscopolamine,252.4692<>280.7791<>325.3326<>387.0575<>432.5391<>495.6564<>578.2658<>632.1011<>675.7264<>767.1536<>762.5126<>786.6457<>785.7175<>864.15<>858.1168<>860.4373<>820.5248<>778.756<>747.6615<>766.6895<>708.2132<>723.9925<>712.3901<>709.1414<>640.919
511,3,(6-)epsilon-​aminocaproic acid,230.6566<>239.4744<>285.8842<>329.9735<>382.4166<>459.4568<>533.2484<>606.5758<>673.4059<>738.8436<>744.8769<>759.264<>867.3987<>804.2814<>784.3253<>805.6737<>843.7297<>821.9172<>781.5406<>709.1414<>720.2797<>681.2955<>666.4444<>698.9312<>654.842
512,3,Lacidipine ,264.9998<>286.8124<>343.8965<>400.5164<>433.9314<>493.3359<>580.1222<>627.4602<>688.257<>718.4233<>753.2307<>751.8384<>797.3199<>803.3532<>825.1658<>854.8681<>839.5529<>781.0765<>819.1326<>809.3865<>784.7893<>820.5248<>806.1378<>748.1256<>748.1256
513,3,Mesalamine,236.6899<>258.0384<>306.7686<>344.3605<>397.2677<>455.744<>544.3867<>597.7579<>651.1292<>698.4672<>735.1309<>745.341<>790.3585<>800.1046<>822.3812<>835.376<>781.5406<>776.8997<>746.2692<>732.3463<>735.595<>712.8542<>697.0748<>695.6826<>643.2395
514,3,BMS-265246,297.9508<>299.343<>315.5865<>328.1171<>350.3938<>360.604<>371.7423<>394.9472<>396.8036<>386.5934<>391.6985<>382.4166<>394.4831<>387.9857<>374.5269<>375.9192<>389.378<>382.4166<>373.5987<>361.9962<>347.6092<>343.8965<>334.1504<>345.7528<>323.9402
515,3,Torsemide ,258.9666<>272.4254<>334.1504<>386.1293<>453.8876<>501.2256<>597.7579<>662.7316<>722.6002<>777.8279<>806.6019<>826.5581<>852.0835<>880.3935<>865.0782<>807.066<>826.5581<>799.6404<>769.4741<>771.7946<>755.5511<>706.8209<>743.0205<>716.1028<>667.3726
516,3,Ginkgolide A,202.3466<>238.0822<>262.2152<>288.2047<>352.7143<>410.2624<>469.2029<>538.3534<>602.3989<>624.2115<>671.0854<>723.5284<>747.6615<>783.397<>797.7841<>782.4688<>801.0328<>775.9715<>831.6632<>761.5844<>714.2465<>737.9155<>742.0923<>723.5284<>725.8489
517,3,Estradiol,217.6618<>228.8002<>259.8947<>300.2713<>344.8246<>389.378<>460.385<>528.6074<>575.4813<>630.2448<>658.0906<>726.7771<>720.2797<>771.3305<>762.5126<>796.3918<>770.4023<>792.679<>823.3094<>759.264<>817.2762<>782.4688<>744.8769<>730.4899<>719.3516
518,3,Candesartan Cilexetil,222.7669<>245.5077<>277.5305<>336.0068<>388.9139<>435.7878<>489.6231<>556.4532<>610.2886<>666.4444<>717.9592<>726.313<>767.1536<>811.707<>843.2656<>809.8506<>854.8681<>834.9119<>771.7946<>791.2867<>768.0818<>732.8104<>698.4672<>723.0643<>749.0538
519,3,Azathioprine,91.89136<>104.8861<>128.5551<>151.2959<>171.7162<>211.6286<>250.6128<>288.2047<>313.266<>343.8965<>346.681<>371.7423<>384.7371<>375.9192<>379.1679<>396.8036<>447.3903<>454.8158<>452.9594<>421.8649<>382.4166<>416.2957<>393.5549<>393.5549<>432.5391
520,3,Pioglitazone HCl,271.9613<>301.1995<>353.6425<>387.9857<>450.1748<>518.8613<>595.4374<>669.6931<>696.1467<>742.5565<>801.0328<>846.5143<>898.4933<>937.4775<>915.2008<>861.3655<>911.0239<>865.5424<>906.847<>860.4373<>762.9767<>810.7788<>784.7893<>738.8436<>738.8436
521,3,Meloxicam,248.7564<>283.0996<>323.0121<>397.7318<>449.2466<>518.3972<>579.6581<>649.7369<>697.0748<>762.5126<>773.651<>790.8226<>836.3042<>850.6912<>862.2936<>908.2393<>822.3812<>816.348<>861.8295<>775.0433<>788.9662<>727.7053<>762.9767<>706.3568<>662.7316
522,3,Bromhexine HCl,245.0436<>264.5357<>308.625<>365.2449<>415.3675<>479.413<>554.5969<>626.0679<>650.6651<>703.1081<>732.8104<>729.0976<>734.2027<>782.0048<>726.7771<>779.2202<>803.8173<>717.9592<>816.348<>712.3901<>677.5828<>652.0574<>640.919<>640.4549<>607.504
523,3,Nevirapine ,93.28365<>104.422<>125.3064<>141.0857<>171.2521<>194.9211<>239.4744<>273.3536<>323.4761<>354.1066<>415.3675<>448.7825<>502.1538<>542.0662<>599.6143<>629.7807<>671.5495<>678.5109<>690.5775<>722.1361<>763.4409<>741.1641<>731.4181<>742.5565<>750.9102
524,3,Mecarbinate,238.5462<>262.6794<>310.4814<>356.8912<>405.1573<>485.4463<>555.525<>633.0294<>695.6826<>759.264<>770.8664<>807.5301<>832.1273<>848.8348<>857.1886<>838.6247<>844.658<>785.7175<>759.264<>689.1852<>715.6387<>692.8979<>651.1292<>636.7421<>665.5162
525,3,Suprofen ,282.1714<>310.9455<>345.2887<>396.3395<>439.9647<>523.5023<>575.4813<>632.5652<>686.4006<>753.6948<>752.3025<>755.0871<>804.7455<>832.1273<>816.348<>811.707<>771.7946<>759.728<>748.1256<>753.2307<>734.6667<>691.5057<>708.6773<>673.8699<>646.4882
526,3,Trimebutine,37.59192<>43.62519<>47.33797<>57.54812<>70.54286<>85.85809<>105.8143<>130.8756<>150.8318<>172.6444<>193.9929<>232.9771<>293.7739<>330.4376<>356.8912<>402.8369<>477.0925<>488.2309<>515.1485<>533.7125<>554.5969<>604.2553<>610.7527<>598.6861<>585.2273
527,3,K02288,117.4167<>123.9141<>143.4062<>180.534<>212.5568<>240.8667<>282.1714<>335.0786<>413.047<>462.2414<>511.8998<>584.2991<>614.4655<>651.1292<>672.4777<>732.8104<>810.7788<>797.3199<>795.9277<>808.4583<>788.9662<>779.6843<>745.341<>776.8997<>762.9767
528,3,Rocilinostat (ACY-1215),198.1698<>219.5182<>251.541<>291.9175<>321.6198<>366.1731<>412.5829<>464.5619<>509.5793<>569.4479<>604.2553<>668.7649<>725.8489<>727.7053<>761.5844<>827.9504<>832.1273<>854.8681<>836.3042<>805.6737<>865.0782<>796.3918<>841.4092<>812.6352<>755.0871
529,3,Naratriptan ,59.40451<>72.39925<>81.68121<>102.5656<>134.5883<>149.9036<>185.6391<>227.4079<>262.6794<>303.5199<>334.6145<>380.5602<>442.2852<>501.6897<>533.7125<>558.3096<>619.1064<>655.7701<>709.1414<>712.8542<>709.1414<>749.5179<>677.5828<>739.3077<>717.0311
530,3,Toremifene Citrate,80.75301<>82.60941<>98.38873<>134.1243<>162.4342<>196.7775<>235.2976<>277.9946<>317.4429<>381.9525<>437.1801<>493.8<>596.8297<>624.2115<>642.7754<>703.1081<>788.038<>775.0433<>798.2482<>826.0941<>831.1991<>824.7017<>842.8016<>759.728<>744.4128
531,3,Dyphylline,108.1348<>122.0577<>154.0805<>176.3571<>206.0594<>240.4026<>280.3151<>341.1118<>363.3885<>403.765<>437.6442<>500.2974<>536.497<>593.5811<>618.6423<>649.7369<>609.3604<>624.2115<>654.3779<>664.1239<>669.6931<>664.1239<>629.3166<>626.532<>632.5652
532,3,Ramipril ,112.3117<>133.1961<>162.8983<>192.1365<>232.513<>262.2152<>313.7301<>375.4551<>418.1521<>459.4568<>481.2694<>554.5969<>597.7579<>602.3989<>653.4496<>688.7211<>704.9645<>753.2307<>685.9365<>665.5162<>704.0363<>708.6773<>688.7211<>677.1187<>669.229
533,3,CCT129202,320.2274<>295.6303<>298.879<>295.6303<>293.3098<>283.5638<>284.0278<>296.5585<>283.5638<>298.4149<>293.3098<>310.4814<>310.4814<>287.7406<>293.3098<>293.7739<>305.8404<>292.8457<>299.343<>291.9175<>278.4586<>281.2433<>298.879<>304.9122<>290.5252
534,3,Nifedipine,133.1961<>138.3011<>170.3239<>212.5568<>245.5077<>291.4534<>341.576<>387.5216<>441.8211<>498.441<>542.9944<>586.6196<>614.9296<>677.5828<>646.0241<>698.0031<>743.9487<>712.3901<>722.1361<>731.8822<>751.3743<>698.4672<>747.6615<>635.814<>643.2395
535,3,BIX 02188,267.3203<>291.4534<>321.1557<>373.5987<>412.5829<>466.4182<>542.5303<>592.6528<>599.1502<>629.3166<>678.975<>687.7929<>726.313<>710.9978<>700.3235<>691.5057<>723.9925<>717.0311<>683.1519<>670.6213<>710.0696<>657.1624<>685.9365<>638.5985<>662.7316
536,3,Carvedilol,106.7425<>110.9194<>130.4115<>170.788<>193.9929<>225.5515<>268.7126<>319.2993<>365.2449<>410.7265<>442.7493<>514.2203<>567.1275<>550.42<>598.6861<>622.3551<>691.0416<>708.2132<>686.8647<>728.1694<>747.1974<>703.1081<>744.8769<>743.9487<>711.4619
537,3,Saxagliptin,248.7564<>281.7073<>316.5147<>400.5164<>437.6442<>500.7615<>571.3044<>649.2728<>687.3288<>732.8104<>780.1484<>798.7123<>806.1378<>891.5318<>824.7017<>789.8944<>827.4863<>830.2709<>839.0887<>770.4023<>752.3025<>706.3568<>667.8367<>704.9645<>635.814
538,3,Chenodeoxycholic Acid,124.8423<>129.4833<>158.2573<>198.1698<>236.6899<>274.7459<>328.5812<>400.5164<>456.2081<>491.4795<>528.6074<>591.7247<>653.9138<>607.504<>679.4391<>723.5284<>778.2919<>787.1098<>741.1641<>769.4741<>733.7386<>779.6843<>681.2955<>692.8979<>683.616
